shoe_name,category,color_count,original_price,product_code
SKECH-LITE PRO-FLOURISHING ST,women,1,"5,799.00",149989-BKMT
SKECH-LITE PRO-FLOURISHING ST,women,2,"5,799.00",149989-WMLT
ARCH FIT REFINE - DON'T GO,women,1,"5,999.00",104164-MVE
ARCH FIT REFINE - DON'T GO,women,2,"5,999.00",104164-NVBL
ARCH FIT REFINE - DON'T GO,women,3,"5,999.00",104164-SAGE
ARCH FIT REFINE - DON'T GO,women,4,"5,999.00",104164-CHAR
ARCH FIT REFINE - DON'T GO,women,5,"5,999.00",104164-RAS
ARCH FIT REFINE - DON'T GO,women,6,"5,999.00",104164-PLUM
ARCH FIT REFINE - DON'T GO,women,7,"5,999.00",104164-SLT
ARCH FIT REFINE - DON'T GO,women,8,"5,999.00",104164-TPE
ARCH FIT REFINE - DON'T GO,women,1,"3,599.00",104164-MVE
ARCH FIT REFINE - DON'T GO,women,2,"3,599.00",104164-NVBL
ARCH FIT REFINE - DON'T GO,women,3,"3,599.00",104164-SAGE
ARCH FIT REFINE - DON'T GO,women,4,"3,599.00",104164-CHAR
ARCH FIT REFINE - DON'T GO,women,5,"3,599.00",104164-RAS
ARCH FIT REFINE - DON'T GO,women,6,"3,599.00",104164-PLUM
ARCH FIT REFINE - DON'T GO,women,7,"3,599.00",104164-SLT
ARCH FIT REFINE - DON'T GO,women,8,"3,599.00",104164-TPE
D'LITES-VARSITY SPIRIT,women,1,"4,799.00",149781-NTBG
SKECH-LITE PRO-FLOURISHING ST,women,1,"5,799.00",149989-BKMT
SKECH-LITE PRO-FLOURISHING ST,women,2,"5,799.00",149989-WMLT
GLIDE-STEP SWIFT,women,1,"5,599.00",149967-BKMT
GLIDE-STEP SWIFT,women,2,"5,599.00",149967-NORG
A LINEAR - JOZLYN,women,1,"6,299.00",133257-WHT
A LINEAR - JOZLYN,women,2,"6,299.00",133257-YLW
UNO 2 - PASTEL PLAYERS,women,1,"7,499.00",155652-LTPK
UNO 2 - PASTEL PLAYERS,women,2,"7,499.00",155652-LTBL
UNO 2 - PASTEL PLAYERS,women,3,"7,499.00",155652-YEL
GLIDE-STEP SWIFT,women,1,"4,799.00",149967-BKMT
GLIDE-STEP SWIFT,women,2,"4,799.00",149967-NORG
SKECH-AIR EXTREME 2.0-CLASSIC,women,1,"4,899.00",149645-GYMN
SKECH-AIR EXTREME 2.0-CLASSIC,women,2,"4,899.00",149645-WBPK
SKECH-AIR EXTREME 2.0-CLASSIC,women,3,"4,899.00",149645-BKLV
SKECH-AIR EXTREME 2.0-CLASSIC,women,4,"4,899.00",149645-NVMT
A LINEAR - JOZLYN,women,1,"6,299.00",133257-WHT
A LINEAR - JOZLYN,women,2,"6,299.00",133257-YLW
SKECH-AIR DYNAMIGHT-LAID OUT,women,1,"3,599.00",149756-BKMT
SKECH-AIR DYNAMIGHT-LAID OUT,women,2,"3,599.00",149756-LVMT
SKECH-AIR DYNAMIGHT-LAID OUT,women,3,"3,599.00",149756-WMLT
SKECH-AIR DYNAMIGHT-LAID OUT,women,4,"3,599.00",149756-OFWT
BOBS SQUAD CHAOS - 2SHINE,women,1,"3,899.00",117221-NAT
BOBS SQUAD CHAOS - 2SHINE,women,2,"3,899.00",117221-BLSH
BOBS UNITY - HINT OF COLOR,women,1,"6,999.00",117434-BKHP
BOBS UNITY - HINT OF COLOR,women,2,"6,999.00",117434-NTOR
ULTRA FLEX 3.0-LOOKS TO THRIL,women,1,"4,549.00",149982-MULT
ULTRA FLEX 3.0-LOOKS TO THRIL,women,2,"4,549.00",149982-MVE
SKECH-AIR DYNAMIGHT-LAID OUT,women,1,"3,599.00",149756-BKMT
SKECH-AIR DYNAMIGHT-LAID OUT,women,2,"3,599.00",149756-LVMT
SKECH-AIR DYNAMIGHT-LAID OUT,women,3,"3,599.00",149756-WMLT
SKECH-AIR DYNAMIGHT-LAID OUT,women,4,"3,599.00",149756-OFWT
MAX CUSHIONING ARCH FIT - DEL,women,1,"9,499.00",128312-NVPK
MAX CUSHIONING ARCH FIT - DEL,women,2,"9,499.00",128312-PRPK
ARCH FIT D'LUX-JOURNEY,women,1,"7,499.00",149684-ROS
ARCH FIT D'LUX-JOURNEY,women,2,"7,499.00",149684-NVY
ARCH FIT D'LUX-JOURNEY,women,3,"7,499.00",149684-BURG
ARCH FIT D'LUX-JOURNEY,women,4,"7,499.00",149684-LTBL
ULTRA FLEX 3.0-LOOKS TO THRIL,women,1,"4,549.00",149982-MULT
ULTRA FLEX 3.0-LOOKS TO THRIL,women,2,"4,549.00",149982-MVE
BOBS SPARROW 2.0 - WIND CHIME,women,1,"4,799.00",117256-MVE
BOBS UNITY - HINT OF COLOR,women,1,"6,999.00",117434-BKHP
BOBS UNITY - HINT OF COLOR,women,2,"6,999.00",117434-NTOR
SUMMITS-BRIGHT CHARMER,women,1,"4,399.00",149536-NVY
SUMMITS-BRIGHT CHARMER,women,2,"4,399.00",149536-LTMV
BOBS SQUAD CHAOS - 2SHINE,women,1,"3,899.00",117221-NAT
BOBS SQUAD CHAOS - 2SHINE,women,2,"3,899.00",117221-BLSH
ARCH FIT VISTA - INSPIRATION,women,1,"6,499.00",104371-PLUM
ARCH FIT VISTA - INSPIRATION,women,2,"6,499.00",104371-OLV
ARCH FIT VISTA - INSPIRATION,women,3,"6,499.00",104371-BKPK
ARCH FIT VISTA - INSPIRATION,women,4,"6,499.00",104371-TPE
ARCH FIT VISTA - INSPIRATION,women,1,"6,499.00",104371-PLUM
ARCH FIT VISTA - INSPIRATION,women,2,"6,499.00",104371-OLV
ARCH FIT VISTA - INSPIRATION,women,3,"6,499.00",104371-BKPK
ARCH FIT VISTA - INSPIRATION,women,4,"6,499.00",104371-TPE
MAX CUSHIONING ARCH FIT - DEL,women,1,"9,499.00",128312-NVPK
MAX CUSHIONING ARCH FIT - DEL,women,2,"9,499.00",128312-PRPK
SUMMITS-BRIGHT CHARMER,women,1,"4,399.00",149536-NVY
SUMMITS-BRIGHT CHARMER,women,2,"4,399.00",149536-LTMV
SKECH-LITE PRO-GLIMMER ME,women,1,"4,999.00",150041-ROS
SKECH-LITE PRO-GLIMMER ME,women,2,"4,999.00",150041-BKPK
SKECH-AIR EXTREME 2.0-CLASSIC,women,1,"4,899.00",149645-GYMN
SKECH-AIR EXTREME 2.0-CLASSIC,women,2,"4,899.00",149645-WBPK
SKECH-AIR EXTREME 2.0-CLASSIC,women,3,"4,899.00",149645-BKLV
SKECH-AIR EXTREME 2.0-CLASSIC,women,4,"4,899.00",149645-NVMT
VIRTUE,women,1,"4,399.00",104411-DKRS
VIRTUE,women,2,"4,399.00",104411-NVBL
VIRTUE,women,3,"4,399.00",104411-TPPK
VIRTUE,women,4,"4,399.00",104411-WMLT
VIRTUE,women,5,"4,399.00",104411-PKMT
VIRTUE,women,6,"4,399.00",104411-BKPK
DVF: Arch Fit - Sprinting Spots,women,1,"6,999.00",149677-NTBK
ESLA - EVERY MOVE,women,1,"3,599.00",104181-MVE
ESLA - EVERY MOVE,women,2,"3,599.00",104181-NVPK
ESLA - EVERY MOVE,women,3,"3,599.00",104181-GYLB
ESLA - EVERY MOVE,women,4,"3,599.00",104181-ROS
MAX CUSHIONING HYPER BURST,women,1,"9,999.00",129293-BKMV
MAX CUSHIONING HYPER BURST,women,2,"9,999.00",129293-LAV
MAX CUSHIONING HYPER BURST,women,3,"9,999.00",129293-GYBL
MAX CUSHIONING HYPER BURST,women,4,"9,999.00",129293-BKHP
ESLA - EVERY MOVE,women,1,"3,599.00",104181-MVE
ESLA - EVERY MOVE,women,2,"3,599.00",104181-NVPK
ESLA - EVERY MOVE,women,3,"3,599.00",104181-GYLB
ESLA - EVERY MOVE,women,4,"3,599.00",104181-ROS
HILLCREST-PURE ESCAPADE,women,1,"3,479.00",149821-RUST
HILLCREST-PURE ESCAPADE,women,2,"3,479.00",149821-PUR
MAX CUSHIONING HYPER BURST,women,1,"9,999.00",129293-BKMV
MAX CUSHIONING HYPER BURST,women,2,"9,999.00",129293-LAV
MAX CUSHIONING HYPER BURST,women,3,"9,999.00",129293-GYBL
MAX CUSHIONING HYPER BURST,women,4,"9,999.00",129293-BKHP
ARCH FIT - COMFY WAVE,women,1,"6,499.00",149414-MVE
ARCH FIT - COMFY WAVE,women,2,"6,499.00",149414-CCTQ
ARCH FIT - COMFY WAVE,women,3,"6,499.00",149414-DKTP
ARCH FIT - COMFY WAVE,women,4,"6,499.00",149414-BKLV
ARCH FIT - COMFY WAVE,women,5,"6,499.00",149414-GYPK
ARCH FIT - COMFY WAVE,women,6,"6,499.00",149414-SLT
SKECH-LITE PRO-GLIMMER ME,women,1,"4,999.00",150041-ROS
SKECH-LITE PRO-GLIMMER ME,women,2,"4,999.00",150041-BKPK
ESCAPE PLAN - ENDLESS PURSUIT,women,1,"6,999.00",180061-OLV
ESCAPE PLAN - ENDLESS PURSUIT,women,2,"6,999.00",180061-NTPK
D'LUX COMFORT - BONUS PRIZE,women,1,"4,199.00",104335-ROS
D'LUX COMFORT - BONUS PRIZE,women,2,"4,199.00",104335-TPE
D'LUX COMFORT - BONUS PRIZE,women,3,"4,199.00",104335-SAGE
D'LUX COMFORT - BONUS PRIZE,women,4,"4,199.00",104335-NVY
HILLCREST-PURE ESCAPADE,women,1,"3,479.00",149821-RUST
HILLCREST-PURE ESCAPADE,women,2,"3,479.00",149821-PUR
BOBS GEO - NEW AESTHETICS,women,1,"5,499.00",117417-ROS
BOBS GEO - NEW AESTHETICS,women,2,"5,499.00",117417-TPE
BOBS GEO - NEW AESTHETICS,women,1,"5,499.00",117417-ROS
BOBS GEO - NEW AESTHETICS,women,2,"5,499.00",117417-TPE
ESCAPE PLAN - ENDLESS PURSUIT,women,1,"6,999.00",180061-OLV
ESCAPE PLAN - ENDLESS PURSUIT,women,2,"6,999.00",180061-NTPK
D'LUX COMFORT - BONUS PRIZE,women,1,"5,999.00",104335-ROS
D'LUX COMFORT - BONUS PRIZE,women,2,"5,999.00",104335-TPE
D'LUX COMFORT - BONUS PRIZE,women,3,"5,999.00",104335-SAGE
D'LUX COMFORT - BONUS PRIZE,women,4,"5,999.00",104335-NVY
MAX CUSHIONING ELITE 2,women,1,"8,999.00",129600-LBPK
MAX CUSHIONING ELITE 2,women,2,"8,999.00",129600-CCLV
MAX CUSHIONING ELITE 2,women,1,"8,999.00",129600-LBPK
MAX CUSHIONING ELITE 2,women,2,"8,999.00",129600-CCLV
VIRTUE,women,1,"5,499.00",104411-DKRS
VIRTUE,women,2,"5,499.00",104411-NVBL
VIRTUE,women,3,"5,499.00",104411-TPPK
VIRTUE,women,4,"5,499.00",104411-WMLT
VIRTUE,women,5,"5,499.00",104411-PKMT
VIRTUE,women,6,"5,499.00",104411-BKPK
DVF: D'Lites - Floral Breeze,women,1,"7,699.00",149678-NTBK
FLEX COMFORT,women,1,"4,199.00",149886-NVPR
FLEX COMFORT,women,2,"4,199.00",149886-LAV
D'LUX COMFORT - BONUS PRIZE,women,1,"5,999.00",104335-ROS
D'LUX COMFORT - BONUS PRIZE,women,2,"5,999.00",104335-TPE
D'LUX COMFORT - BONUS PRIZE,women,3,"5,999.00",104335-SAGE
D'LUX COMFORT - BONUS PRIZE,women,4,"5,999.00",104335-NVY
SKECH-LITE PRO,women,1,"4,399.00",149990-ROS
SKECH-LITE PRO,women,2,"4,399.00",149990-SAGE
SKECH-LITE PRO,women,1,"4,399.00",149990-ROS
SKECH-LITE PRO,women,2,"4,399.00",149990-SAGE
ARCH FIT,women,1,"6,299.00",149568-NVMT
ARCH FIT,women,2,"6,299.00",149568-OFPK
GO RUN SUPERSONIC,women,1,"4,199.00",172031-WHT
GO RUN SUPERSONIC,women,2,"4,199.00",172031-MVE
GO RUN SUPERSONIC,women,3,"4,199.00",172031-CCPK
GO RUN SUPERSONIC,women,4,"4,199.00",172031-PNK
GO RUN SUPERSONIC,women,5,"4,199.00",172031-SLT
GO RUN PULSE - OPERATE,women,1,"3,599.00",128079-WMLT
GO RUN PULSE - OPERATE,women,2,"3,599.00",128079-BKMT
GO RUN PULSE - OPERATE,women,3,"3,599.00",128079-WHP
GO RUN PULSE - OPERATE,women,4,"3,599.00",128079-HPK
GO RUN PULSE - OPERATE,women,1,"3,599.00",128079-WMLT
GO RUN PULSE - OPERATE,women,2,"3,599.00",128079-BKMT
GO RUN PULSE - OPERATE,women,3,"3,599.00",128079-WHP
GO RUN PULSE - OPERATE,women,4,"3,599.00",128079-HPK
GO WALK ARCH FIT - DELORA,women,1,"4,499.00",124418-MVE
GO WALK ARCH FIT - DELORA,women,2,"4,499.00",124418-NVY
GO WALK ARCH FIT - DELORA,women,3,"4,499.00",124418-TPE
UNO - EVERYWEAR,women,1,"6,999.00",177102-NVY
UNO - EVERYWEAR,women,2,"6,999.00",177102-ROS
UNO - EVERYWEAR,women,3,"6,999.00",177102-LTPK
UNO - EVERYWEAR,women,1,"6,999.00",177102-NVY
UNO - EVERYWEAR,women,2,"6,999.00",177102-ROS
UNO - EVERYWEAR,women,3,"6,999.00",177102-LTPK
MALAGA - ELENA,women,1,"6,999.00",133267-BLK
MALAGA - ELENA,women,2,"6,999.00",133267-TURQ
MAX CUSHIONING ARCH FIT - SWI,women,1,"5,999.00",128923-NVPK
MAX CUSHIONING ARCH FIT - SWI,women,2,"5,999.00",128923-WAQ
POP UPS 2-LOVE & SUMMER,women,1,"3,799.00",113613-WMLT
POP UPS 2-LOVE & SUMMER,women,2,"3,799.00",113613-BKW
POP UPS 2-LOVE & SUMMER,women,3,"3,799.00",113613-BKMT
VIRTUE-KIND FAVOR,women,1,"5,499.00",104412-GYBL
VIRTUE-KIND FAVOR,women,2,"5,499.00",104412-MVE
VIRTUE-KIND FAVOR,women,3,"5,499.00",104412-NVLV
VIRTUE-KIND FAVOR,women,4,"5,499.00",104412-TPPK
MALAGA - ELENA,women,1,"6,999.00",133267-BLK
MALAGA - ELENA,women,2,"6,999.00",133267-TURQ
GO WALK 5 - TRENDY,women,1,"6,999.00",15952-YEL
GO WALK 5 - TRENDY,women,2,"6,999.00",15952-LAV
GO WALK 5 - TRENDY,women,3,"6,999.00",15952-BKGY
GO WALK 5 - TRENDY,women,4,"6,999.00",15952-HPK
GO WALK 5 - TRENDY,women,5,"6,999.00",15952-MVE
GO WALK 5 - TRENDY,women,6,"6,999.00",15952-NVW
POP UPS 2-LOVE & SUMMER,women,1,"3,799.00",113613-WMLT
POP UPS 2-LOVE & SUMMER,women,2,"3,799.00",113613-BKW
POP UPS 2-LOVE & SUMMER,women,3,"3,799.00",113613-BKMT
ULTRA FLEX - HARMONIOUS,women,1,"5,999.00",13106-MULT
ULTRA FLEX - HARMONIOUS,women,2,"5,999.00",13106-YEL
ULTRA FLEX - HARMONIOUS,women,3,"5,999.00",13106-DKNV
ULTRA FLEX - HARMONIOUS,women,4,"5,999.00",13106-MVE
ULTRA FLEX - HARMONIOUS,women,5,"5,999.00",13106-BLU
ULTRA FLEX - HARMONIOUS,women,6,"5,999.00",13106-LAV
ULTRA FLEX - HARMONIOUS,women,7,"5,999.00",13106-NVY
ULTRA FLEX - HARMONIOUS,women,8,"5,999.00",13106-ROS
ULTRA FLEX - HARMONIOUS,women,9,"5,999.00",13106-TPE
SKECH-LITE PRO-PERFECT TIME,women,1,"5,999.00",149991-PLUM
SKECH-LITE PRO-PERFECT TIME,women,2,"5,999.00",149991-NVY
SKECH-LITE PRO-PERFECT TIME,women,3,"5,999.00",149991-GRY
BEACH BINGO - KITTY CRUISER,women,1,"3,799.00",33366-MLT
GO RUN PULSE - ROADIE,women,1,"6,499.00",128657-PKHP
GO RUN PULSE - ROADIE,women,2,"6,499.00",128657-WMLT
SKECH-LITE PRO-PERFECT TIME,women,1,"5,999.00",149991-PLUM
SKECH-LITE PRO-PERFECT TIME,women,2,"5,999.00",149991-NVY
SKECH-LITE PRO-PERFECT TIME,women,3,"5,999.00",149991-GRY
GO RUN RIDE 10,women,1,"12,999.00",172045-BKW
GO RUN RIDE 10,women,2,"12,999.00",172045-LTBL
GO RUN RIDE 10,women,3,"12,999.00",172045-MVE
GO RUN RIDE 10,women,4,"12,999.00",172045-NVPK
UP-LIFTED,women,1,"4,799.00",100453-TPE
UP-LIFTED,women,2,"4,799.00",100453-NVY
D'LUX FITNESS-NEW MOXIE,women,1,"8,499.00",149838-BKMT
D'LUX FITNESS-NEW MOXIE,women,2,"8,499.00",149838-NVMT
GO RUN RAZOR 4,women,1,"12,999.00",172075-BKBL
GO RUN RAZOR 4,women,2,"12,999.00",172075-PERI
GO WALK SMART 2 - CHERLIN,women,1,"3,599.00",124334-DKGR
GO WALK SMART 2 - CHERLIN,women,2,"3,599.00",124334-MVE
GO WALK SMART 2 - CHERLIN,women,3,"3,599.00",124334-NVY
GO WALK SMART 2 - CHERLIN,women,4,"3,599.00",124334-TPE
MAX CUSHIONING ARCH FIT - MYR,women,1,"5,399.00",128307-NVLV
MAX CUSHIONING ARCH FIT - MYR,women,2,"5,399.00",128307-GYPK
GO RUN RAZOR 4,women,1,"12,999.00",172075-BKBL
GO RUN RAZOR 4,women,2,"12,999.00",172075-PERI
SEPULVEDA 2.0 - SUMMER SHEEN,women,1,"5,999.00",100160-TPE
SEPULVEDA 2.0 - SUMMER SHEEN,women,2,"5,999.00",100160-GRY
UNO 2 - SIGNATURE,women,1,"9,999.00",155226-MLT
SKECH-AIR ELEmenT 2.0-AMUSE M,women,1,"8,999.00",149670-GYYB
SKECH-AIR ELEmenT 2.0-AMUSE M,women,2,"8,999.00",149670-WPBK
ARCH FIT BEVERLEE-ALWAYS CLAS,women,1,"3,599.00",119548-PEW
ARCH FIT BEVERLEE-ALWAYS CLAS,women,2,"3,599.00",119548-RSGD
POPPY - GARDEN WALK,women,1,"4,999.00",155483-MVE
POPPY - GARDEN WALK,women,2,"4,999.00",155483-SLT
GO WALK 4 - GIFTED,women,1,"4,199.00",14918-BKW
GO WALK ARCH FIT - IMAGINED,women,1,"7,499.00",124483-BKTQ
GO WALK ARCH FIT - IMAGINED,women,2,"7,499.00",124483-MVE
UPBEATS - BRIGHT COURT,women,1,"6,999.00",155604-NPNK
UPBEATS - BRIGHT COURT,women,2,"6,999.00",155604-NYEL
D'LITES 4,women,1,"7,999.00",149498-BKCL
D'LITES 4,women,2,"7,999.00",149498-LAV
VINYASA - HAPPY SPRING,women,1,"3,199.00",119631-BLK
VINYASA - HAPPY SPRING,women,2,"3,199.00",119631-TPE
GO RUN RIDE 10,women,1,"12,999.00",172045-BKW
GO RUN RIDE 10,women,2,"12,999.00",172045-LTBL
GO RUN RIDE 10,women,3,"12,999.00",172045-MVE
GO RUN RIDE 10,women,4,"12,999.00",172045-NVPK
UPBEATS - RHYTHM,women,1,"7,999.00",155228-WMLT
UPBEATS - RHYTHM,women,2,"7,999.00",155228-BKMT
SUNNY STREET - UNICORNO AVE,women,1,"8,999.00",155225-MLT
GO WALK ARCH FIT - IMAGINED,women,1,"4,499.00",124483-BKTQ
GO WALK ARCH FIT - IMAGINED,women,2,"4,499.00",124483-MVE
BEACH BINGO - PUDDLE PALS,women,1,"3,799.00",113179-NVMT
POP UPS - RIGHT TIME,women,1,"2,279.00",119252-MNT
POP UPS - RIGHT TIME,women,2,"2,279.00",119252-RED
SUNNY STREET - PRIMARY'S,women,1,"5,999.00",155418-RED
SUNNY STREET - PRIMARY'S,women,2,"5,999.00",155418-YEL
TOO COZY-CUTIE PUPZ,women,1,"4,999.00",113691-CSNT
MAX CUSHIONING ARCH FIT - MYR,women,1,"5,399.00",128307-NVLV
MAX CUSHIONING ARCH FIT - MYR,women,2,"5,399.00",128307-GYPK
MUNO,women,1,"8,999.00",155229-BKMT
GO WALK ARCH FIT - CRYSTAL WA,women,1,"6,299.00",124882-TPPK
KEEPSAKES - ICE ANGEL,women,1,"4,499.00",31204-MVE
KEEPSAKES - ICE ANGEL,women,2,"4,499.00",31204-PNK
TAXI,women,1,"7,999.00",167429-MUSH
MEDITATION,women,1,"2,449.00",119655-BBK
MEDITATION,women,2,"2,449.00",119655-RSGD
MEDITATION,women,1,"2,449.00",119655-BBK
MEDITATION,women,2,"2,449.00",119655-RSGD
CLEO - HONEYCOMB,women,1,"4,999.00",44882-DKTP
CLEO - HONEYCOMB,women,2,"4,999.00",44882-BLK
FOOTSTEPS - BACK TO BASICS,women,1,"4,799.00",111570-RED
FOOTSTEPS - BACK TO BASICS,women,2,"4,799.00",111570-MVE
KEEPSAKES - ICE ANGEL,women,1,"4,499.00",31204-MVE
KEEPSAKES - ICE ANGEL,women,2,"4,499.00",31204-PNK
BOBS SKIPPER WAV - GRAND LEAP,women,1,"8,499.00",114271-GRY
BOBS SKIPPER WAV - GRAND LEAP,women,2,"8,499.00",114271-CSNT
BOBS B FLEX HI-LEVELED GROUND,women,1,"6,499.00",117384-RAS
BOBS B FLEX HI-LEVELED GROUND,women,2,"6,499.00",117384-SLT
GO WALK SPEED WALKER,women,1,"9,799.00",125103-NVLV
GO WALK SPEED WALKER,women,2,"9,799.00",125103-BKLM
GO RUN RIDE 10,women,1,"12,999.00",172045-BKW
GO RUN RIDE 10,women,2,"12,999.00",172045-LTBL
GO RUN RIDE 10,women,3,"12,999.00",172045-MVE
GO RUN RIDE 10,women,4,"12,999.00",172045-NVPK
BEACH BINGO - KITTY CONCERT,women,1,"4,499.00",31974-TPMT
BEACH BINGO - KITTY CONCERT,women,2,"4,499.00",31974-MLT
CALI BREEZE 2.0 - UTOPIA,women,1,"4,299.00",111091-NVMT
CALI BREEZE 2.0 - UTOPIA,women,2,"4,299.00",111091-WMLT
UPBEATS - BRIGHT COURT,women,1,"6,999.00",155604-NPNK
UPBEATS - BRIGHT COURT,women,2,"6,999.00",155604-NYEL
FOAMIES - SUMMER CHILL,women,1,"2,449.00",111514-FUS
FOAMIES - SUMMER CHILL,women,2,"2,449.00",111514-YEL
BEACH BINGO - ROVERS RALLY,women,1,"4,499.00",113036-MLT
BEACH BINGO - ROVERS RALLY,women,2,"4,499.00",113036-NVMT
BEACH BINGO - ARF BREAKER,women,1,"3,999.00",113212-WMLT
GO RUN PULSE-GET MOVING,women,1,"7,499.00",128105-BKMT
GO RUN PULSE-GET MOVING,women,2,"7,499.00",128105-MVMT
ULTRA FLEX 3.0-CLASSY CHARM,women,1,"5,999.00",149855-LAV
ULTRA FLEX 3.0-CLASSY CHARM,women,2,"5,999.00",149855-SAGE
ULTRA FLEX 3.0-CLASSY CHARM,women,3,"5,999.00",149855-TPE
ULTRA FLEX 3.0-CLASSY CHARM,women,4,"5,999.00",149855-BKW
ULTRA FLEX 3.0-CLASSY CHARM,women,5,"5,999.00",149855-NVY
ULTRA FLEX 3.0-CLASSY CHARM,women,6,"5,999.00",149855-MVE
SUNNY STREET - PRIMARY'S,women,1,"5,999.00",155418-RED
SUNNY STREET - PRIMARY'S,women,2,"5,999.00",155418-YEL
GO RUN SUPERSONIC,women,1,"4,499.00",172031-WHT
GO RUN SUPERSONIC,women,2,"4,499.00",172031-MVE
GO RUN SUPERSONIC,women,3,"4,499.00",172031-CCPK
GO RUN SUPERSONIC,women,4,"4,499.00",172031-PNK
GO RUN SUPERSONIC,women,5,"4,499.00",172031-SLT
UNO - NIGHT SHADES,women,1,"6,999.00",73667-NYEL
UNO - NIGHT SHADES,women,2,"6,999.00",73667-ORG
UNO - NIGHT SHADES,women,3,"6,999.00",73667-BLU
UNO - NIGHT SHADES,women,4,"6,999.00",73667-NORG
UNO - NIGHT SHADES,women,5,"6,999.00",73667-PUR
BEACH BINGO - CLASSY CAT,women,1,"4,499.00",33429-BKMT
BEACH BINGO - CLASSY CAT,women,2,"4,499.00",33429-NVMT
BOBS SKIPPER WAV - GRAND LEAP,women,1,"8,499.00",114271-GRY
BOBS SKIPPER WAV - GRAND LEAP,women,2,"8,499.00",114271-CSNT
SPARKED - COOL AS ICE,women,1,"4,299.00",155265-BLK
SPARKED - COOL AS ICE,women,2,"4,299.00",155265-WHT
SKECH-AIR ELEmenT 2.0-AMUSE M,women,1,"5,399.00",149670-GYYB
SKECH-AIR ELEmenT 2.0-AMUSE M,women,2,"5,399.00",149670-WPBK
GO WALK ARCH FIT -LOVELY HEAR,women,1,"7,499.00",124854-BLK
GO WALK ARCH FIT -LOVELY HEAR,women,2,"7,499.00",124854-NVY
BEACH BINGO - ALOHA DOODLE,women,1,"3,499.00",113575-BKMT
MEDITATION - SPARKLE CHICK,women,1,"3,799.00",119144-TPE
MEDITATION - SPARKLE CHICK,women,2,"3,799.00",119144-NVY
BOBS B FLEX HI-LEVELED GROUND,women,1,"6,499.00",117384-RAS
BOBS B FLEX HI-LEVELED GROUND,women,2,"6,499.00",117384-SLT
UNO - CROSSING HEARTS,women,1,"9,999.00",155227-WMLT
BEVERLEE - SUMMER VISIT,women,1,"4,299.00",31715-BLU
BEVERLEE - SUMMER VISIT,women,2,"4,299.00",31715-CHOC
ARCH FIT D'LUX-JOURNEY,women,1,"4,499.00",149684-ROS
ARCH FIT D'LUX-JOURNEY,women,2,"4,499.00",149684-NVY
ARCH FIT D'LUX-JOURNEY,women,3,"4,499.00",149684-BURG
ARCH FIT D'LUX-JOURNEY,women,4,"4,499.00",149684-LTBL
SKECH-AIR EDGE - FIVE STAR,women,1,"6,999.00",104291-BKPK
ARCH FIT HORIZON,women,1,"2,799.00",111630-CRL
ARCH FIT HORIZON,women,2,"2,799.00",111630-MVE
BOBS PLUSH - ROVE ROVER,women,1,"3,999.00",33192-TPMT
GO WALK FLEX - OCEAN WIND,women,1,"3,849.00",124955-BLK
GO WALK FLEX - OCEAN WIND,women,2,"3,849.00",124955-NVY
GO WALK FLEX - OCEAN WIND,women,3,"3,849.00",124955-PLUM
GO RUN TRAIL ALTITUDE-NEW ADV,women,1,"6,499.00",128205-MVBL
GO RUN TRAIL ALTITUDE-NEW ADV,women,2,"6,499.00",128205-BLPK
GO RUN TRAIL ALTITUDE-NEW ADV,women,3,"6,499.00",128205-PLUM
ARCH FIT HORIZON,women,1,"2,799.00",111630-CRL
ARCH FIT HORIZON,women,2,"2,799.00",111630-MVE
GO WALK 5 - TRUE CATCH,women,1,"5,299.00",111298-HPK
GO WALK 5 - TRUE CATCH,women,2,"5,299.00",111298-YEL
GO WALK FLEX SANDAL - ELATION,women,1,"3,599.00",141425-GRY
GO WALK FLEX SANDAL - ELATION,women,2,"3,599.00",141425-NVY
GO WALK FLEX SANDAL - ELATION,women,3,"3,599.00",141425-MVE
ARCH FIT RUMBLE - DANCE PARTY,women,1,"4,999.00",119526-BLK
GO WALK MASSAGE FIT,women,1,"7,699.00",124912-NVPK
GO WALK MASSAGE FIT,women,2,"7,699.00",124912-BKTQ
GO WALK MASSAGE FIT,women,3,"7,699.00",124912-PKOR
GO WALK MASSAGE FIT,women,4,"7,699.00",124912-TQLM
GO WALK FLEX,women,1,"5,499.00",124952-BKHP
GO WALK FLEX,women,2,"5,499.00",124952-NVCL
GO WALK FLEX SANDAL - ELATION,women,1,"3,599.00",141425-GRY
GO WALK FLEX SANDAL - ELATION,women,2,"3,599.00",141425-NVY
GO WALK FLEX SANDAL - ELATION,women,3,"3,599.00",141425-MVE
GO WALK FLEX - OCEAN WIND,women,1,"3,849.00",124955-BLK
GO WALK FLEX - OCEAN WIND,women,2,"3,849.00",124955-NVY
GO WALK FLEX - OCEAN WIND,women,3,"3,849.00",124955-PLUM
GO WALK ARCH FIT -LOVELY HEAR,women,1,"7,499.00",124854-BLK
GO WALK ARCH FIT -LOVELY HEAR,women,2,"7,499.00",124854-NVY
VINYASA - HAPPY SPRING,women,1,"3,199.00",119631-BLK
VINYASA - HAPPY SPRING,women,2,"3,199.00",119631-TPE
MAX CUSHIONING ARCH FIT - SWI,women,1,"5,999.00",128923-NVPK
