shoe_name,price,url,category,review_count,star,product_code,shoe_type,durability,comfort,size,size_count,color_count,brand,color 1,color 2,color 3,color 4,color 5
GO WALK ARCH FIT -OCEAN VIBES,"8,499.00",https://www.skechers.in/go-walk-arch-fit--ocean-vibes/124885-NVLB.html,WOMEN,12,4.8,124885-GYPK,,,,60.0,4,1,skechers,,,,,
GO WALK ARCH FIT -OCEAN VIBES,"8,499.00",https://www.skechers.in/go-walk-arch-fit--ocean-vibes/124885-NVLB.html,WOMEN,12,4.8,124885-NVLB,,,,60.0,4,2,skechers,GREY/PINK,NAVY/LIGHT BLUE,,,
GO WALK ARCH FIT -OCEAN VIBES,"8,499.00",https://www.skechers.in/go-walk-arch-fit--ocean-vibes/124885-NVLB.html,WOMEN,12,4.8,124885-GYPK,,,,60.0,4,1,skechers,,,,,
GO WALK ARCH FIT -OCEAN VIBES,"8,499.00",https://www.skechers.in/go-walk-arch-fit--ocean-vibes/124885-NVLB.html,WOMEN,12,4.8,124885-NVLB,,,,60.0,4,2,skechers,GREY/PINK,NAVY/LIGHT BLUE,,,
FOOTSTEPS - TRANSCEND,"2,999.00",https://www.skechers.in/footsteps---transcend/111070-YEL.html,WOMEN,48,4.7,111070-TURQ,,,,60.0,0,1,skechers,,,,,
FOOTSTEPS - TRANSCEND,"2,999.00",https://www.skechers.in/footsteps---transcend/111070-YEL.html,WOMEN,48,4.7,111070-YEL,,,,60.0,3,2,skechers,TURQUOISE,YELLOW,,,
FOOTSTEPS - TRANSCEND,"2,999.00",https://www.skechers.in/footsteps---transcend/111070-YEL.html,WOMEN,48,4.7,111070-WHT,,,,60.0,0,3,skechers,TURQUOISE,YELLOW,WWWHITE,,
GO WALK ARCH FIT -OCEAN VIBES,"8,499.00",https://www.skechers.in/go-walk-arch-fit--ocean-vibes/124885-NVLB.html,WOMEN,12,4.8,124885-GYPK,,,,60.0,4,1,skechers,,,,,
GO WALK ARCH FIT -OCEAN VIBES,"8,499.00",https://www.skechers.in/go-walk-arch-fit--ocean-vibes/124885-NVLB.html,WOMEN,12,4.8,124885-NVLB,,,,60.0,4,2,skechers,GREY/PINK,NAVY/LIGHT BLUE,,,
GO RUN MAX ROAD 6,"14,999.00",https://www.skechers.in/go-run-max-road-6/172078-BLLM.html,WOMEN,12,4.9,172078-BLLM,,,,60.0,3,1,skechers,,,,,
GO RUN MAX ROAD 6,"14,999.00",https://www.skechers.in/go-run-max-road-6/172078-BLLM.html,WOMEN,12,4.9,172078-LTBL,,,,60.0,2,2,skechers,BLUE,LLIGHT BLUE,,,
GO RUN RIDE 11,"13,999.00",https://www.skechers.in/go-run-ride-11/172079-PKPR.html,WOMEN,8,4.9,172079-PKPR,,,,60.0,4,1,skechers,,,,,
GO RUN RIDE 11,"13,999.00",https://www.skechers.in/go-run-ride-11/172079-PKPR.html,WOMEN,8,4.9,172079-PUR,,,,60.0,4,2,skechers,PINK,PURPLE,,,
GO RUN MAX ROAD 6,"14,999.00",https://www.skechers.in/go-run-max-road-6/172078-LTBL.html,WOMEN,12,4.9,172078-BLLM,,,,60.0,2,1,skechers,,,,,
GO RUN MAX ROAD 6,"14,999.00",https://www.skechers.in/go-run-max-road-6/172078-LTBL.html,WOMEN,12,4.9,172078-LTBL,,,,60.0,3,2,skechers,BLUE,LLIGHT BLUE,,,
GO WALK WORKOUT WALKER - GRAF,"12,999.00",https://www.skechers.in/go-walk-workout-walker---graf/124942-BKMT.html,WOMEN,8,4.6,124942-BKMT,,,,60.0,5,1,skechers,,,,,
GO RUN RIDE 11,"13,999.00",https://www.skechers.in/go-run-ride-11/172079-PUR.html,WOMEN,8,4.9,172079-PKPR,,,,60.0,4,1,skechers,,,,,
GO RUN RIDE 11,"13,999.00",https://www.skechers.in/go-run-ride-11/172079-PUR.html,WOMEN,8,4.9,172079-PUR,,,,60.0,4,2,skechers,PINK,PURPLE,,,
Skechers Slip-ins: Ultra Flex 3.0 - Brilliant,"7,499.00",https://www.skechers.in/skechers-slip-ins%3A-ultra-flex-3.0---brilliant/149710-MVE.html,WOMEN,964,4.7,149710-GRY,,,,60.0,2,1,skechers,,,,,
Skechers Slip-ins: Ultra Flex 3.0 - Brilliant,"7,499.00",https://www.skechers.in/skechers-slip-ins%3A-ultra-flex-3.0---brilliant/149710-MVE.html,WOMEN,964,4.7,149710-MVE,,,,60.0,6,2,skechers,GREY,MMAUVE,,,
Skechers Slip-ins: Ultra Flex 3.0 - Brilliant,"7,499.00",https://www.skechers.in/skechers-slip-ins%3A-ultra-flex-3.0---brilliant/149710-MVE.html,WOMEN,964,4.7,149710-NVY,,,,60.0,5,3,skechers,GREY,MMAUVE,NNNAVY,,
Skechers Slip-ins Max Cushioning Arch Fit - Fluidity,"9,999.00",https://www.skechers.in/skechers-slip-ins-max-cushioning-arch-fit---fluidity/128924-GYPK.html,WOMEN,123,4.5,128924-GYPK,,,,60.0,2,1,skechers,,,,,
Skechers Slip-ins Max Cushioning Arch Fit - Fluidity,"9,999.00",https://www.skechers.in/skechers-slip-ins-max-cushioning-arch-fit---fluidity/128924-GYPK.html,WOMEN,123,4.5,128924-NVBL,,,,60.0,2,2,skechers,GREY/PINK,NAVY/BLUE,,,
Skechers Slip-ins Relaxed Fit®: D'Lux Walker - Homebound,"7,999.00",https://www.skechers.in/skechers-slip-ins-relaxed-fit%C2%AE%3A-d-lux-walker---homebound/149817-BKW.html,WOMEN,1,4.0,149817-BKW,,,,40.0,2,1,skechers,,,,,
Skechers Slip-ins Relaxed Fit®: D'Lux Walker - Homebound,"7,999.00",https://www.skechers.in/skechers-slip-ins-relaxed-fit%C2%AE%3A-d-lux-walker---homebound/149817-BKW.html,WOMEN,1,4.0,149817-MVE,,,,40.0,2,2,skechers,BLACK/WHITE,MMAUVE,,,
Skechers Slip-ins Relaxed Fit®: D'Lux Walker - Homebound,"7,999.00",https://www.skechers.in/skechers-slip-ins-relaxed-fit%C2%AE%3A-d-lux-walker---homebound/149817-MVE.html,WOMEN,1,4.0,149817-BKW,,,,40.0,2,1,skechers,,,,,
Skechers Slip-ins Relaxed Fit®: D'Lux Walker - Homebound,"7,999.00",https://www.skechers.in/skechers-slip-ins-relaxed-fit%C2%AE%3A-d-lux-walker---homebound/149817-MVE.html,WOMEN,1,4.0,149817-MVE,,,,40.0,2,2,skechers,BLACK/WHITE,MMAUVE,,,
Skechers Slip-ins Max Cushioning Arch Fit - Fluidity,"9,999.00",https://www.skechers.in/skechers-slip-ins-max-cushioning-arch-fit---fluidity/128924-NVBL.html,WOMEN,123,4.5,128924-GYPK,,,,60.0,2,1,skechers,,,,,
Skechers Slip-ins Max Cushioning Arch Fit - Fluidity,"9,999.00",https://www.skechers.in/skechers-slip-ins-max-cushioning-arch-fit---fluidity/128924-NVBL.html,WOMEN,123,4.5,128924-NVBL,,,,60.0,2,2,skechers,GREY/PINK,NAVY/BLUE,,,
Skechers Slip-ins: Ultra Flex 3.0 - Glitter Me,"6,999.00",https://www.skechers.in/skechers-slip-ins%3A-ultra-flex-3.0---glitter-me/149591-RSGD.html,WOMEN,3,4.7,149591-BKGD,,,,60.0,2,1,skechers,,,,,
Skechers Slip-ins: Ultra Flex 3.0 - Glitter Me,"6,999.00",https://www.skechers.in/skechers-slip-ins%3A-ultra-flex-3.0---glitter-me/149591-RSGD.html,WOMEN,3,4.7,149591-RSGD,,,,60.0,2,2,skechers,BLACK/GOLD,ROSE GOLD,,,
Skechers Slip-ins: On-the-GO Flex - Serene,"6,999.00",https://www.skechers.in/skechers-slip-ins%3A-on-the-go-flex---serene/136541-GRY.html,WOMEN,87,4.3,136541-GRY,,,,60.0,1,1,skechers,,,,,
Skechers Slip-ins: On-the-GO Flex - Serene,"6,999.00",https://www.skechers.in/skechers-slip-ins%3A-on-the-go-flex---serene/136541-GRY.html,WOMEN,87,4.3,136541-MVE,,,,60.0,1,2,skechers,GREY,MMAUVE,,,
Skechers Slip-ins: Ultra Flex 3.0 - Glitter Me,"6,999.00",https://www.skechers.in/skechers-slip-ins%3A-ultra-flex-3.0---glitter-me/149591-BKGD.html,WOMEN,3,4.7,149591-BKGD,,,,60.0,3,1,skechers,,,,,
Skechers Slip-ins: Ultra Flex 3.0 - Glitter Me,"6,999.00",https://www.skechers.in/skechers-slip-ins%3A-ultra-flex-3.0---glitter-me/149591-BKGD.html,WOMEN,3,4.7,149591-RSGD,,,,60.0,2,2,skechers,BLACK/GOLD,ROSE GOLD,,,
Skechers Slip-ins: On-the-GO Flex - Serene,"6,999.00",https://www.skechers.in/skechers-slip-ins%3A-on-the-go-flex---serene/136541-MVE.html,WOMEN,87,4.3,136541-GRY,,,,60.0,1,1,skechers,,,,,
Skechers Slip-ins: On-the-GO Flex - Serene,"6,999.00",https://www.skechers.in/skechers-slip-ins%3A-on-the-go-flex---serene/136541-MVE.html,WOMEN,87,4.3,136541-MVE,,,,60.0,3,2,skechers,GREY,MMAUVE,,,
Skechers Slip-ins: Ultra Flex 3.0 - Brilliant,"7,499.00",https://www.skechers.in/skechers-slip-ins%3A-ultra-flex-3.0---brilliant/149710-GRY.html,WOMEN,964,4.7,149710-GRY,,,,60.0,2,1,skechers,,,,,
Skechers Slip-ins: Ultra Flex 3.0 - Brilliant,"7,499.00",https://www.skechers.in/skechers-slip-ins%3A-ultra-flex-3.0---brilliant/149710-GRY.html,WOMEN,964,4.7,149710-MVE,,,,60.0,2,2,skechers,GREY,MMAUVE,,,
Skechers Slip-ins: Ultra Flex 3.0 - Brilliant,"7,499.00",https://www.skechers.in/skechers-slip-ins%3A-ultra-flex-3.0---brilliant/149710-GRY.html,WOMEN,964,4.7,149710-NVY,,,,60.0,2,3,skechers,GREY,MMAUVE,NNNAVY,,
Uno - Rolling Stones Single,"8,999.00",https://www.skechers.in/uno---rolling-stones-single/177965-WRD.html,WOMEN,18,4.9,177965-WRD,,,,60.0,2,1,skechers,,,,,
GO RUN PERSISTENCE,"9,999.00",https://www.skechers.in/go-run-persistence/172053-TEAL.html,WOMEN,3,5.0,172053-MVE,,,,60.0,4,1,skechers,,,,,
GO RUN PERSISTENCE,"9,999.00",https://www.skechers.in/go-run-persistence/172053-TEAL.html,WOMEN,3,5.0,172053-TEAL,,,,60.0,5,2,skechers,MMAUVE,TEAL,,,
GO RUN PERSISTENCE,"9,999.00",https://www.skechers.in/go-run-persistence/172053-TEAL.html,WOMEN,3,5.0,172053-GYPK,,,,60.0,5,3,skechers,MMAUVE,TEAL,GRAY/PINK,,
GO RUN PERSISTENCE,"9,999.00",https://www.skechers.in/go-run-persistence/172053-TEAL.html,WOMEN,3,5.0,172053-LAV,,,,60.0,0,4,skechers,MMAUVE,TEAL,GRAY/PINK,LAVENDER,
JEN STARK: UNO - INFINITE DRIP,"8,499.00",https://www.skechers.in/jen-stark%3A-uno---infinite-drip/177960-BKW.html,WOMEN,26,4.2,177960-BKW,,,,60.0,1,1,skechers,,,,,
JEN STARK: UNO - INFINITE DRIP,"8,499.00",https://www.skechers.in/jen-stark%3A-uno---infinite-drip/177960-BKW.html,WOMEN,26,4.2,177960-MLT,,,,60.0,0,2,skechers,BLACK/WHITE,MULTI,,,
Rolling Stones: Uno - Say It Loud,"5,399.00",https://www.skechers.in/rolling-stones%3A-uno---say-it-loud/177964-BKRD.html,WOMEN,9,5.0,177964-BKRD,,,,60.0,2,1,skechers,,,,,
Rolling Stones: Roadies Surge - Lick & Lyrics,"7,999.00",https://www.skechers.in/rolling-stones%3A-roadies-surge---lick-and-lyrics/177967-BKRD.html,WOMEN,6,5.0,177967-BKRD,,,,60.0,2,1,skechers,,,,,
Vapor Foam - True Classic,"5,999.00",https://www.skechers.in/vapor-foam---true-classic/150020-PLUM.html,WOMEN,3,5.0,150020-NVY,,,,60.0,3,1,skechers,,,,,
Vapor Foam - True Classic,"5,999.00",https://www.skechers.in/vapor-foam---true-classic/150020-PLUM.html,WOMEN,3,5.0,150020-PLUM,,,,60.0,3,2,skechers,NNNAVY,PLUM,,,
Vapor Foam - True Classic,"5,999.00",https://www.skechers.in/vapor-foam---true-classic/150020-NVY.html,WOMEN,3,5.0,150020-NVY,,,,60.0,3,1,skechers,,,,,
Vapor Foam - True Classic,"5,999.00",https://www.skechers.in/vapor-foam---true-classic/150020-NVY.html,WOMEN,3,5.0,150020-PLUM,,,,60.0,3,2,skechers,NNNAVY,PLUM,,,
POWER - FLEETZ,"9,999.00",https://www.skechers.in/power---fleetz/130008-NVBL.html,WOMEN,26,4.5,130008-BKPR,,,,60.0,5,1,skechers,,,,,
POWER - FLEETZ,"9,999.00",https://www.skechers.in/power---fleetz/130008-NVBL.html,WOMEN,26,4.5,130008-NVBL,,,,60.0,5,2,skechers,BLACK/PURPLE,NAVY/BLUE,,,
GO RUN PERSISTENCE,"9,999.00",https://www.skechers.in/go-run-persistence/172053-MVE.html,WOMEN,3,5.0,172053-MVE,,,,60.0,4,1,skechers,,,,,
GO RUN PERSISTENCE,"9,999.00",https://www.skechers.in/go-run-persistence/172053-MVE.html,WOMEN,3,5.0,172053-TEAL,,,,60.0,4,2,skechers,MMAUVE,TEAL,,,
GO RUN PERSISTENCE,"9,999.00",https://www.skechers.in/go-run-persistence/172053-MVE.html,WOMEN,3,5.0,172053-GYPK,,,,60.0,4,3,skechers,MMAUVE,TEAL,GRAY/PINK,,
GO RUN PERSISTENCE,"9,999.00",https://www.skechers.in/go-run-persistence/172053-MVE.html,WOMEN,3,5.0,172053-LAV,,,,60.0,0,4,skechers,MMAUVE,TEAL,GRAY/PINK,LAVENDER,
GO RUN PURE 3,"7,999.00",https://www.skechers.in/go-run-pure-3/172034-PNK.html,WOMEN,14,4.9,172034-SLT,,,,60.0,6,1,skechers,,,,,
GO RUN PURE 3,"7,999.00",https://www.skechers.in/go-run-pure-3/172034-PNK.html,WOMEN,14,4.9,172034-PNK,,,,60.0,6,2,skechers,SLATE,PPINK,,,
GO RUN PURE 3,"7,999.00",https://www.skechers.in/go-run-pure-3/172034-PNK.html,WOMEN,14,4.9,172034-TEAL,,,,60.0,1,3,skechers,SLATE,PPINK,TEAL,,
GO RUN PURE 3,"7,999.00",https://www.skechers.in/go-run-pure-3/172034-PNK.html,WOMEN,14,4.9,172034-CRL,,,,60.0,5,4,skechers,SLATE,PPINK,TEAL,CCORAL,
UNO - SPREAD THE LOVE,"7,999.00",https://www.skechers.in/uno---spread-the-love/155507-WRNV.html,WOMEN,72,4.6,155507-WRPK,,,,60.0,2,1,skechers,,,,,
UNO - SPREAD THE LOVE,"7,999.00",https://www.skechers.in/uno---spread-the-love/155507-WRNV.html,WOMEN,72,4.6,155507-LTPK,,,,60.0,2,2,skechers,WHITE/RED/PINK,LLLIGHT PINK,,,
UNO - SPREAD THE LOVE,"7,999.00",https://www.skechers.in/uno---spread-the-love/155507-WRNV.html,WOMEN,72,4.6,155507-WRNV,,,,60.0,5,3,skechers,WHITE/RED/PINK,LLLIGHT PINK,WHITE,,
UNO - SPREAD THE LOVE,"7,999.00",https://www.skechers.in/uno---spread-the-love/155507-WRNV.html,WOMEN,72,4.6,155507-WMLT,,,,60.0,0,4,skechers,WHITE/RED/PINK,LLLIGHT PINK,WHITE,WHITE/MULTI,
UNO - STAND ON AIR,"6,999.00",https://www.skechers.in/uno---stand-on-air/73690-RST.html,WOMEN,1612,4.3,73690-PUR,,,,60.0,0,1,skechers,,,,,
UNO - STAND ON AIR,"6,999.00",https://www.skechers.in/uno---stand-on-air/73690-RST.html,WOMEN,1612,4.3,73690-MVE,,,,60.0,0,2,skechers,PURPLE,MMAUVE,,,
UNO - STAND ON AIR,"6,999.00",https://www.skechers.in/uno---stand-on-air/73690-RST.html,WOMEN,1612,4.3,73690-MNT,,,,60.0,0,3,skechers,PURPLE,MMAUVE,MINT,,
UNO - STAND ON AIR,"6,999.00",https://www.skechers.in/uno---stand-on-air/73690-RST.html,WOMEN,1612,4.3,73690-SLT,,,,60.0,3,4,skechers,PURPLE,MMAUVE,MINT,SLATE,
UNO - STAND ON AIR,"6,999.00",https://www.skechers.in/uno---stand-on-air/73690-RST.html,WOMEN,1612,4.3,73690-PLUM,,,,60.0,0,5,skechers,PURPLE,MMAUVE,MINT,SLATE,PLUM
UNO - STAND ON AIR,"6,999.00",https://www.skechers.in/uno---stand-on-air/73690-RST.html,WOMEN,1612,4.3,73690-RST,,,,60.0,3,6,skechers,PURPLE,MMAUVE,MINT,SLATE,PLUM
UNO - STAND ON AIR,"6,999.00",https://www.skechers.in/uno---stand-on-air/73690-RST.html,WOMEN,1612,4.3,73690-BLSH,,,,60.0,2,7,skechers,PURPLE,MMAUVE,MINT,SLATE,PLUM
UNO - STAND ON AIR,"6,999.00",https://www.skechers.in/uno---stand-on-air/73690-RST.html,WOMEN,1612,4.3,73690-DKMV,,,,60.0,3,8,skechers,PURPLE,MMAUVE,MINT,SLATE,PLUM
UNO - STAND ON AIR,"6,999.00",https://www.skechers.in/uno---stand-on-air/73690-RST.html,WOMEN,1612,4.3,73690-YEL,,,,60.0,0,9,skechers,PURPLE,MMAUVE,MINT,SLATE,PLUM
UNO - STAND ON AIR,"6,999.00",https://www.skechers.in/uno---stand-on-air/73690-RST.html,WOMEN,1612,4.3,73690-DKRD,,,,60.0,3,10,skechers,PURPLE,MMAUVE,MINT,SLATE,PLUM
UNO - STAND ON AIR,"6,999.00",https://www.skechers.in/uno---stand-on-air/73690-RST.html,WOMEN,1612,4.3,73690-PNK,,,,60.0,0,11,skechers,PURPLE,MMAUVE,MINT,SLATE,PLUM
UNO - STAND ON AIR,"6,999.00",https://www.skechers.in/uno---stand-on-air/73690-RST.html,WOMEN,1612,4.3,73690-LTBL,,,,60.0,3,12,skechers,PURPLE,MMAUVE,MINT,SLATE,PLUM
UNO - STAND ON AIR,"6,999.00",https://www.skechers.in/uno---stand-on-air/73690-RST.html,WOMEN,1612,4.3,73690-W,,,,60.0,0,13,skechers,PURPLE,MMAUVE,MINT,SLATE,PLUM
GO RUN PURE 3,"7,999.00",https://www.skechers.in/go-run-pure-3/172034-SLT.html,WOMEN,14,4.9,172034-SLT,,,,60.0,6,1,skechers,,,,,
GO RUN PURE 3,"7,999.00",https://www.skechers.in/go-run-pure-3/172034-SLT.html,WOMEN,14,4.9,172034-PNK,,,,60.0,6,2,skechers,SLATE,PPINK,,,
GO RUN PURE 3,"7,999.00",https://www.skechers.in/go-run-pure-3/172034-SLT.html,WOMEN,14,4.9,172034-TEAL,,,,60.0,1,3,skechers,SLATE,PPINK,TEAL,,
GO RUN PURE 3,"7,999.00",https://www.skechers.in/go-run-pure-3/172034-SLT.html,WOMEN,14,4.9,172034-CRL,,,,60.0,5,4,skechers,SLATE,PPINK,TEAL,CCORAL,
UNO - HIGHLIGHT LOVE,"5,599.00",https://www.skechers.in/uno---highlight-love/177981-WMLT.html,WOMEN,17,4.8,177981-BKMT,,,,60.0,0,1,skechers,,,,,
UNO - HIGHLIGHT LOVE,"5,599.00",https://www.skechers.in/uno---highlight-love/177981-WMLT.html,WOMEN,17,4.8,177981-WMLT,,,,60.0,3,2,skechers,BLACK/MULTI,WHITE,,,
GO RUN PERSISTENCE,"9,999.00",https://www.skechers.in/go-run-persistence/172053-GYPK.html,WOMEN,3,5.0,172053-MVE,,,,60.0,4,1,skechers,,,,,
GO RUN PERSISTENCE,"9,999.00",https://www.skechers.in/go-run-persistence/172053-GYPK.html,WOMEN,3,5.0,172053-TEAL,,,,60.0,5,2,skechers,MMAUVE,TEAL,,,
GO RUN PERSISTENCE,"9,999.00",https://www.skechers.in/go-run-persistence/172053-GYPK.html,WOMEN,3,5.0,172053-GYPK,,,,60.0,5,3,skechers,MMAUVE,TEAL,GRAY/PINK,,
GO RUN PERSISTENCE,"9,999.00",https://www.skechers.in/go-run-persistence/172053-GYPK.html,WOMEN,3,5.0,172053-LAV,,,,60.0,0,4,skechers,MMAUVE,TEAL,GRAY/PINK,LAVENDER,
TRES-AIR - MODERN AFF-AIR,"7,499.00",https://www.skechers.in/tres-air---modern-aff-air/177421-MVE.html,WOMEN,3,4.7,177421-MVE,,,,60.0,2,1,skechers,,,,,
Vapor Foam - Fresh Trend,"6,499.00",https://www.skechers.in/vapor-foam---fresh-trend/150024-BKPK.html,WOMEN,13,4.9,150024-BKPK,,,,60.0,3,1,skechers,,,,,
Vapor Foam - Fresh Trend,"6,499.00",https://www.skechers.in/vapor-foam---fresh-trend/150024-BKPK.html,WOMEN,13,4.9,150024-NVLV,,,,60.0,3,2,skechers,BLACK/PINK,NAVY/LAVENDER,,,
Vapor Foam - Fresh Trend,"6,499.00",https://www.skechers.in/vapor-foam---fresh-trend/150024-NVLV.html,WOMEN,13,4.9,150024-BKPK,,,,60.0,3,1,skechers,,,,,
Vapor Foam - Fresh Trend,"6,499.00",https://www.skechers.in/vapor-foam---fresh-trend/150024-NVLV.html,WOMEN,13,4.9,150024-NVLV,,,,60.0,3,2,skechers,BLACK/PINK,NAVY/LAVENDER,,,
GO WALK ARCH FIT - ASTOUND,"5,499.00",https://www.skechers.in/go-walk-arch-fit---astound/140220-BURG.html,WOMEN,219,4.6,140220-RUST,,,,60.0,6,1,skechers,,,,,
GO WALK ARCH FIT - ASTOUND,"5,499.00",https://www.skechers.in/go-walk-arch-fit---astound/140220-BURG.html,WOMEN,219,4.6,140220-BURG,,,,60.0,6,2,skechers,RRUST,BBURGUNDY,,,
GO WALK ARCH FIT - ASTOUND,"5,499.00",https://www.skechers.in/go-walk-arch-fit---astound/140220-BURG.html,WOMEN,219,4.6,140220-TAN,,,,60.0,6,3,skechers,RRUST,BBURGUNDY,TAN,,
GO WALK ARCH FIT - ASTOUND,"5,499.00",https://www.skechers.in/go-walk-arch-fit---astound/140220-BURG.html,WOMEN,219,4.6,140220-NVGY,,,,60.0,0,4,skechers,RRUST,BBURGUNDY,TAN,NAVY/GREY,
GO WALK ARCH FIT - ASTOUND,"5,499.00",https://www.skechers.in/go-walk-arch-fit---astound/140220-BURG.html,WOMEN,219,4.6,140220-DKTP,,,,60.0,0,5,skechers,RRUST,BBURGUNDY,TAN,NAVY/GREY,DARK TAUPE
GO WALK ARCH FIT - ASTOUND,"5,499.00",https://www.skechers.in/go-walk-arch-fit---astound/140220-BURG.html,WOMEN,219,4.6,140220-BBK,,,,60.0,5,6,skechers,RRUST,BBURGUNDY,TAN,NAVY/GREY,DARK TAUPE
GO WALK ARCH FIT SANDAL - AST,"5,999.00",https://www.skechers.in/go-walk-arch-fit-sandal---ast/140226-NVY.html,WOMEN,105,4.4,140226-NVY,,,,60.0,0,1,skechers,,,,,
GO WALK ARCH FIT SANDAL - AST,"5,999.00",https://www.skechers.in/go-walk-arch-fit-sandal---ast/140226-NVY.html,WOMEN,105,4.4,140226-ROS,,,,60.0,0,2,skechers,NNNAVY,ROSE,,,
GO WALK ARCH FIT SANDAL - WEE,"5,499.00",https://www.skechers.in/go-walk-arch-fit-sandal---wee/140221-MVE.html,WOMEN,98,4.5,140221-BKW,,,,60.0,0,1,skechers,,,,,
GO WALK ARCH FIT SANDAL - WEE,"5,499.00",https://www.skechers.in/go-walk-arch-fit-sandal---wee/140221-MVE.html,WOMEN,98,4.5,140221-MVE,,,,60.0,6,2,skechers,BLACK/WHITE,MMAUVE,,,
GO WALK ARCH FIT SANDAL - WEE,"5,499.00",https://www.skechers.in/go-walk-arch-fit-sandal---wee/140221-MVE.html,WOMEN,98,4.5,140221-LIL,,,,60.0,0,3,skechers,BLACK/WHITE,MMAUVE,LILAC,,
GO WALK ARCH FIT SANDAL - WEE,"5,499.00",https://www.skechers.in/go-walk-arch-fit-sandal---wee/140221-MVE.html,WOMEN,98,4.5,140221-BBK,,,,60.0,1,4,skechers,BLACK/WHITE,MMAUVE,LILAC,BBLACK,
GO WALK ARCH FIT - ASTOUND,"4,399.00",https://www.skechers.in/go-walk-arch-fit---astound/140220-BBK.html,WOMEN,219,4.6,140220-RUST,,,,60.0,5,1,skechers,,,,,
GO WALK ARCH FIT - ASTOUND,"4,399.00",https://www.skechers.in/go-walk-arch-fit---astound/140220-BBK.html,WOMEN,219,4.6,140220-BURG,,,,60.0,5,2,skechers,RRUST,BBURGUNDY,,,
GO WALK ARCH FIT - ASTOUND,"4,399.00",https://www.skechers.in/go-walk-arch-fit---astound/140220-BBK.html,WOMEN,219,4.6,140220-TAN,,,,60.0,5,3,skechers,RRUST,BBURGUNDY,TAN,,
GO WALK ARCH FIT - ASTOUND,"4,399.00",https://www.skechers.in/go-walk-arch-fit---astound/140220-BBK.html,WOMEN,219,4.6,140220-NVGY,,,,60.0,0,4,skechers,RRUST,BBURGUNDY,TAN,NAVY/GREY,
GO WALK ARCH FIT - ASTOUND,"4,399.00",https://www.skechers.in/go-walk-arch-fit---astound/140220-BBK.html,WOMEN,219,4.6,140220-DKTP,,,,60.0,0,5,skechers,RRUST,BBURGUNDY,TAN,NAVY/GREY,DARK TAUPE
GO WALK ARCH FIT - ASTOUND,"4,399.00",https://www.skechers.in/go-walk-arch-fit---astound/140220-BBK.html,WOMEN,219,4.6,140220-BBK,,,,60.0,5,6,skechers,RRUST,BBURGUNDY,TAN,NAVY/GREY,DARK TAUPE
GO WALK ARCH FIT SANDAL - AST,"5,999.00",https://www.skechers.in/go-walk-arch-fit-sandal---ast/140226-ROS.html,WOMEN,105,4.4,140226-NVY,,,,60.0,0,1,skechers,,,,,
GO WALK ARCH FIT SANDAL - AST,"5,999.00",https://www.skechers.in/go-walk-arch-fit-sandal---ast/140226-ROS.html,WOMEN,105,4.4,140226-ROS,,,,60.0,2,2,skechers,NNNAVY,ROSE,,,
GO WALK ARCH FIT SANDAL - WON,"5,499.00",https://www.skechers.in/go-walk-arch-fit-sandal---won/140235-NVY.html,WOMEN,24,4.5,140235-NVY,,,,60.0,1,1,skechers,,,,,
GO WALK ARCH FIT SANDAL - WON,"5,499.00",https://www.skechers.in/go-walk-arch-fit-sandal---won/140235-NVY.html,WOMEN,24,4.5,140235-SAGE,,,,60.0,1,2,skechers,NNNAVY,SAGE,,,
GO WALK ARCH FIT SANDAL - WON,"5,499.00",https://www.skechers.in/go-walk-arch-fit-sandal---won/140235-SAGE.html,WOMEN,24,4.5,140235-NVY,,,,60.0,1,1,skechers,,,,,
GO WALK ARCH FIT SANDAL - WON,"5,499.00",https://www.skechers.in/go-walk-arch-fit-sandal---won/140235-SAGE.html,WOMEN,24,4.5,140235-SAGE,,,,60.0,1,2,skechers,NNNAVY,SAGE,,,
GO WALK FLEX - RELISH,"6,999.00",https://www.skechers.in/go-walk-flex---relish/124963-BBK.html,WOMEN,550,4.5,124963-BBK,,,,60.0,3,1,skechers,,,,,
GO WALK FLEX - RELISH,"6,999.00",https://www.skechers.in/go-walk-flex---relish/124963-BBK.html,WOMEN,550,4.5,124963-NVY,,,,60.0,3,2,skechers,BBLACK,NNNAVY,,,
HYPER SLIDE,"5,499.00",https://www.skechers.in/hyper-slide/140460-NVY.html,WOMEN,8,5.0,140460-LTPK,,,,60.0,0,1,skechers,,,,,
HYPER SLIDE,"5,499.00",https://www.skechers.in/hyper-slide/140460-NVY.html,WOMEN,8,5.0,140460-NVY,,,,60.0,1,2,skechers,LLLIGHT PINK,NNNAVY,,,
GO WALK 6 - FABULOUS VIEW,"7,999.00",https://www.skechers.in/go-walk-6---fabulous-view/124569-PLUM.html,WOMEN,309,4.5,124569-GRY,,,,60.0,4,1,skechers,,,,,
GO WALK 6 - FABULOUS VIEW,"7,999.00",https://www.skechers.in/go-walk-6---fabulous-view/124569-PLUM.html,WOMEN,309,4.5,124569-PLUM,,,,60.0,4,2,skechers,GREY,PLUM,,,
GO WALK 6 - FABULOUS VIEW,"7,999.00",https://www.skechers.in/go-walk-6---fabulous-view/124569-PLUM.html,WOMEN,309,4.5,124569-NVY,,,,60.0,3,3,skechers,GREY,PLUM,NNNAVY,,
