shoe_name,org_price,discounted_price,url,category,review_count,star,product_code,shoe_type,durability,comfort,size,size_count,color_count,brand,color 1,color 2,color 3,color 4,color 5
Space Lab B and B Unisex Sneakers,"₹5,249","₹6,999",https://in.puma.com/in/en/pd/space-lab-b-and-b-unisex-sneakers/396688?swatch=02&referrer-category=mens-shoes,Unisex,,,396688_02,Sneakers,,,,5,1,Puma,,,,,
PWRFrame TR 2 Men's Training Shoes,"₹4,949","₹8,999",https://in.puma.com/in/en/pd/pwrframe-tr-2-mens-training-shoes/378790?swatch=01&referrer-category=mens-shoes,Men,,,378790_01,Training Shoes,,,,3,2,Puma,PUMA Black-Yellow Burst,Ash Gray-Ultra Blue,,,
PWRFrame TR 2 Men's Training Shoes,"₹4,679","₹8,999",https://in.puma.com/in/en/pd/pwrframe-tr-2-mens-training-shoes/378790?swatch=01&referrer-category=mens-shoes,Men,,,378790_02,Training Shoes,,,,6,2,Puma,PUMA Black-Yellow Burst,Ash Gray-Ultra Blue,,,
PWRFrame TR 2 Men's Training Shoes,"₹4,949","₹8,999",https://in.puma.com/in/en/pd/pwrframe-tr-2-mens-training-shoes/378790?swatch=02&referrer-category=mens-shoes,Men,,,378790_01,Training Shoes,,,,3,2,Puma,PUMA Black-Yellow Burst,Ash Gray-Ultra Blue,,,
PWRFrame TR 2 Men's Training Shoes,"₹4,679","₹8,999",https://in.puma.com/in/en/pd/pwrframe-tr-2-mens-training-shoes/378790?swatch=02&referrer-category=mens-shoes,Men,,,378790_02,Training Shoes,,,,6,2,Puma,PUMA Black-Yellow Burst,Ash Gray-Ultra Blue,,,
Blktop Rider Nostalgia Club Unisex Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/blktop-rider-nostalgia-club-unisex-sneakers/393237?swatch=01&referrer-category=mens-shoes,Unisex,,,393237_01,Sneakers,,,,2,1,Puma,,,,,
Speedcat Shield Unisex Sneakers,"₹4,399","₹7,999",https://in.puma.com/in/en/pd/speedcat-shield-unisex-sneakers/397116?swatch=01&referrer-category=mens-shoes,Unisex,,,397116_01,Sneakers,,,,2,1,Puma,,,,,
Softride Flex Lace Wide Unisex Running Sneakers,"₹3,299","₹5,499",https://in.puma.com/in/en/pd/softride-flex-lace-wide-unisex-running-sneakers/379351?swatch=04&referrer-category=mens-shoes,Unisex,,,379351_02,Running Sneakers,,,,6,2,Puma,PUMA Black-PUMA Black,PUMA Olive-PUMA Black,,,
Softride Flex Lace Wide Unisex Running Sneakers,"₹3,299","₹5,499",https://in.puma.com/in/en/pd/softride-flex-lace-wide-unisex-running-sneakers/379351?swatch=04&referrer-category=mens-shoes,Unisex,,,379351_04,Running Sneakers,,,,6,2,Puma,PUMA Black-PUMA Black,PUMA Olive-PUMA Black,,,
Softride Flex Lace Wide Unisex Running Sneakers,"₹3,299","₹5,499",https://in.puma.com/in/en/pd/softride-flex-lace-wide-unisex-running-sneakers/379351?swatch=02&referrer-category=mens-shoes,Unisex,,,379351_02,Running Sneakers,,,,6,2,Puma,PUMA Black-PUMA Black,PUMA Olive-PUMA Black,,,
Softride Flex Lace Wide Unisex Running Sneakers,"₹3,299","₹5,499",https://in.puma.com/in/en/pd/softride-flex-lace-wide-unisex-running-sneakers/379351?swatch=02&referrer-category=mens-shoes,Unisex,,,379351_04,Running Sneakers,,,,6,2,Puma,PUMA Black-PUMA Black,PUMA Olive-PUMA Black,,,
Fuse 2.0 Forged Men's Training Shoes,"₹4,499","₹9,999",https://in.puma.com/in/en/pd/fuse-2-0-forged-mens-training-shoes/378818?swatch=01&referrer-category=mens-shoes,Men,,,378818_01,Training Shoes,,,,6,1,Puma,,,,,
Blktop Rider Lithium Unisex Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/blktop-rider-lithium-unisex-sneakers/393152?swatch=01&referrer-category=mens-shoes,Unisex,,,393152_01,Sneakers,,,,6,2,Puma,Inky Blue-Persian Blue,PUMA Black-Team Aqua,,,
Blktop Rider Lithium Unisex Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/blktop-rider-lithium-unisex-sneakers/393152?swatch=01&referrer-category=mens-shoes,Unisex,,,393152_03,Sneakers,,,,4,2,Puma,Inky Blue-Persian Blue,PUMA Black-Team Aqua,,,
Blktop Rider Lithium Unisex Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/blktop-rider-lithium-unisex-sneakers/393152?swatch=03&referrer-category=mens-shoes,Unisex,,,393152_01,Sneakers,,,,6,2,Puma,Inky Blue-Persian Blue,PUMA Black-Team Aqua,,,
Blktop Rider Lithium Unisex Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/blktop-rider-lithium-unisex-sneakers/393152?swatch=03&referrer-category=mens-shoes,Unisex,,,393152_03,Sneakers,,,,4,2,Puma,Inky Blue-Persian Blue,PUMA Black-Team Aqua,,,
PUMA R78 Unisex Sneakers,"₹2,699","₹5,999",https://in.puma.com/in/en/pd/puma-r78--unisex-sneakers/373117?swatch=66&referrer-category=mens-shoes,Unisex,,,373117_01,Sneakers,,,,5,3,Puma,Puma Black-Puma White,Puma White-Gray Violet-Puma Black,Quarry-Puma White-Puma Black,,
PUMA R78 Unisex Sneakers,"₹2,699","₹5,999",https://in.puma.com/in/en/pd/puma-r78--unisex-sneakers/373117?swatch=66&referrer-category=mens-shoes,Unisex,,,373117_02,Sneakers,,,,6,3,Puma,Puma Black-Puma White,Puma White-Gray Violet-Puma Black,Quarry-Puma White-Puma Black,,
PUMA R78 Unisex Sneakers,"₹2,799","₹3,999",https://in.puma.com/in/en/pd/puma-r78--unisex-sneakers/373117?swatch=66&referrer-category=mens-shoes,Unisex,,,373117_66,Sneakers,,,,1,3,Puma,Puma Black-Puma White,Puma White-Gray Violet-Puma Black,Quarry-Puma White-Puma Black,,
MMQ Service Line Clyde Unisex Sneakers,"₹8,999",,https://in.puma.com/in/en/pd/mmq-service-line-clyde-unisex-sneakers/393088?swatch=01&referrer-category=mens-shoes,Unisex,,,393088_01,Sneakers,,,,6,1,Puma,,,,,
BMW M Motorsport Tiburion Unisex Driving Shoes,"₹7,999",,https://in.puma.com/in/en/pd/bmw-m-motorsport-tiburion-unisex-driving-shoes/307951?swatch=01&referrer-category=mens-shoes,Unisex,,,307951_01,Driving Shoes,,,,6,2,Puma,PUMA Black-Cool Cobalt-Pop Red,PUMA White-Cool Cobalt-Pop Red,,,
BMW M Motorsport Tiburion Unisex Driving Shoes,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/bmw-m-motorsport-tiburion-unisex-driving-shoes/307951?swatch=01&referrer-category=mens-shoes,Unisex,,,307951_02,Driving Shoes,,,,6,2,Puma,PUMA Black-Cool Cobalt-Pop Red,PUMA White-Cool Cobalt-Pop Red,,,
BMW M Motorsport Tiburion Unisex Driving Shoes,"₹7,999",,https://in.puma.com/in/en/pd/bmw-m-motorsport-tiburion-unisex-driving-shoes/307951?swatch=02&referrer-category=mens-shoes,Unisex,,,307951_01,Driving Shoes,,,,6,2,Puma,PUMA Black-Cool Cobalt-Pop Red,PUMA White-Cool Cobalt-Pop Red,,,
BMW M Motorsport Tiburion Unisex Driving Shoes,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/bmw-m-motorsport-tiburion-unisex-driving-shoes/307951?swatch=02&referrer-category=mens-shoes,Unisex,,,307951_02,Driving Shoes,,,,6,2,Puma,PUMA Black-Cool Cobalt-Pop Red,PUMA White-Cool Cobalt-Pop Red,,,
PUMA x BEAVIS AND BUTTHEAD PUMA-180 Unisex Sneakers,"₹11,999",,https://in.puma.com/in/en/pd/puma-x-beavis-and-butthead-puma-180-unisex-sneakers/396024?swatch=01&referrer-category=mens-shoes,Unisex,,,396024_01,Sneakers,,,,9,1,Puma,,,,,
PUMA x BEAVIS AND BUTTHEAD PUMA-180 Unisex Sneakers,"₹11,999",,https://in.puma.com/in/en/pd/puma-x-beavis-and-butthead-puma-180-unisex-sneakers/395796?swatch=01&referrer-category=mens-shoes,Unisex,,,395796_01,Sneakers,,,,7,1,Puma,,,,,
Badminton Smash Sprint Unisex Indoor Sports Shoes,"₹2,249","₹4,999",https://in.puma.com/in/en/pd/badminton-smash-sprint-unisex-indoor-sports-shoes/108127?swatch=02&referrer-category=mens-shoes,Unisex,,,108127_01,Indoor Sports Shoes,,,,7,3,Puma,PUMA Black-PUMA White-PUMA Silver,PUMA White-PUMA Black,Warm White-Chili Oil,,
Badminton Smash Sprint Unisex Indoor Sports Shoes,"₹2,249","₹4,999",https://in.puma.com/in/en/pd/badminton-smash-sprint-unisex-indoor-sports-shoes/108127?swatch=02&referrer-category=mens-shoes,Unisex,,,108127_02,Indoor Sports Shoes,,,,7,3,Puma,PUMA Black-PUMA White-PUMA Silver,PUMA White-PUMA Black,Warm White-Chili Oil,,
Badminton Smash Sprint Unisex Indoor Sports Shoes,"₹2,249","₹4,999",https://in.puma.com/in/en/pd/badminton-smash-sprint-unisex-indoor-sports-shoes/108127?swatch=02&referrer-category=mens-shoes,Unisex,,,108127_03,Indoor Sports Shoes,,,,5,3,Puma,PUMA Black-PUMA White-PUMA Silver,PUMA White-PUMA Black,Warm White-Chili Oil,,
Cool Cat 2.0 Unisex Slides,"₹1,349","₹2,999",https://in.puma.com/in/en/pd/cool-cat-2-0-unisex-slides/389110?swatch=04&referrer-category=mens-shoes,Unisex,,,389110_01,Slides,,,,1,4,Puma,PUMA Black-PUMA White,PUMA Red-PUMA Red,Parisian Night-PUMA White-PUMA Red,PUMA Black-PUMA Red-PUMA Red,
Cool Cat 2.0 Unisex Slides,"₹1,349","₹2,999",https://in.puma.com/in/en/pd/cool-cat-2-0-unisex-slides/389110?swatch=04&referrer-category=mens-shoes,Unisex,,,389110_03,Slides,,,,6,4,Puma,PUMA Black-PUMA White,PUMA Red-PUMA Red,Parisian Night-PUMA White-PUMA Red,PUMA Black-PUMA Red-PUMA Red,
Cool Cat 2.0 Unisex Slides,"₹1,349","₹2,999",https://in.puma.com/in/en/pd/cool-cat-2-0-unisex-slides/389110?swatch=04&referrer-category=mens-shoes,Unisex,,,389110_04,Slides,,,,6,4,Puma,PUMA Black-PUMA White,PUMA Red-PUMA Red,Parisian Night-PUMA White-PUMA Red,PUMA Black-PUMA Red-PUMA Red,
Cool Cat 2.0 Unisex Slides,"₹1,349","₹2,999",https://in.puma.com/in/en/pd/cool-cat-2-0-unisex-slides/389110?swatch=04&referrer-category=mens-shoes,Unisex,,,389110_06,Slides,,,,6,4,Puma,PUMA Black-PUMA White,PUMA Red-PUMA Red,Parisian Night-PUMA White-PUMA Red,PUMA Black-PUMA Red-PUMA Red,
Leadcat 2.0 Trash Talk Unisex Slides,"₹2,099","₹3,499",https://in.puma.com/in/en/pd/leadcat-2-0-trash-talk-unisex-slides/393714?swatch=01&referrer-category=mens-shoes,Unisex,,,393714_01,Slides,,,,6,1,Puma,,,,,
PUMA x DAPPER DAN Clyde Unisex Sneakers,"₹11,999","₹14,999",https://in.puma.com/in/en/pd/puma-x-dapper-dan-clyde-unisex-sneakers/394491?swatch=01&referrer-category=mens-shoes,Unisex,,,394491_01,Sneakers,,,,6,1,Puma,,,,,
Scuderia Ferrari Neo Cat Mid Top Motorsport Unisex Shoes,"₹4,499","₹8,999",https://in.puma.com/in/en/pd/scuderia-ferrari-neo-cat-mid-top-motorsport-unisex-shoes/307195?swatch=04&referrer-category=mens-shoes,Unisex,,,307195_03,Shoes,,,,3,2,Puma,PUMA Black-Rosso Corsa,PUMA White-Rosso Corsa,,,
Scuderia Ferrari Neo Cat Mid Top Motorsport Unisex Shoes,"₹4,499","₹8,999",https://in.puma.com/in/en/pd/scuderia-ferrari-neo-cat-mid-top-motorsport-unisex-shoes/307195?swatch=04&referrer-category=mens-shoes,Unisex,,,307195_04,Shoes,,,,3,2,Puma,PUMA Black-Rosso Corsa,PUMA White-Rosso Corsa,,,
Trinity Open Road Men's Sneakers,"₹4,639","₹7,999",https://in.puma.com/in/en/pd/trinity-open-road-mens-sneakers/393361?swatch=01&referrer-category=mens-shoes,Men,,,393361_01,Sneakers,,,,2,1,Puma,,,,,
SOFTRIDE Astro Slip-on Unisex Running Shoes,"₹3,499","₹6,999",https://in.puma.com/in/en/pd/softride-astro-slip-on-unisex-running-shoes/378799?swatch=04&referrer-category=mens-shoes,Unisex,,,378799_01,Running Shoes,,,,6,3,Puma,PUMA Black-Cool Dark Gray,For All Time Red-PUMA Black,Cool Dark Gray-PUMA Black-For All Time Red,,
SOFTRIDE Astro Slip-on Unisex Running Shoes,"₹4,199","₹6,999",https://in.puma.com/in/en/pd/softride-astro-slip-on-unisex-running-shoes/378799?swatch=04&referrer-category=mens-shoes,Unisex,,,378799_02,Running Shoes,,,,1,3,Puma,PUMA Black-Cool Dark Gray,For All Time Red-PUMA Black,Cool Dark Gray-PUMA Black-For All Time Red,,
SOFTRIDE Astro Slip-on Unisex Running Shoes,"₹6,299","₹6,999",https://in.puma.com/in/en/pd/softride-astro-slip-on-unisex-running-shoes/378799?swatch=04&referrer-category=mens-shoes,Unisex,,,378799_04,Running Shoes,,,,1,3,Puma,PUMA Black-Cool Dark Gray,For All Time Red-PUMA Black,Cool Dark Gray-PUMA Black-For All Time Red,,
Fuse 2.0 Hyperwave Men's Training Shoes,"₹4,999","₹9,999",https://in.puma.com/in/en/pd/fuse-2-0-hyperwave-mens-training-shoes/378811?swatch=02&referrer-category=mens-shoes,Men,,,378811_01,Training Shoes,,,,4,2,Puma,PUMA Black-Yellow Burst,Ash Gray-PUMA Black-Ultra Blue,,,
Fuse 2.0 Hyperwave Men's Training Shoes,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/fuse-2-0-hyperwave-mens-training-shoes/378811?swatch=02&referrer-category=mens-shoes,Men,,,378811_02,Training Shoes,,,,1,2,Puma,PUMA Black-Yellow Burst,Ash Gray-PUMA Black-Ultra Blue,,,
Ferrari R-Cat Machina Unisex Sneakers,"₹3,749","₹7,499",https://in.puma.com/in/en/pd/ferrari-r-cat-machina-unisex-sneakers/306865?swatch=04&referrer-category=mens-shoes,Unisex,,,306865_04,Sneakers,,,,1,1,Puma,,,,,
PUMA Griptex Men's Flip-Flops,₹469,₹999,https://in.puma.com/in/en/pd/puma-griptex-mens-flip-flops/398812?swatch=03&referrer-category=mens-shoes,Men,,,398812_02,Flip-Flops,,,,6,2,Puma,PUMA Navy-PUMA Team Royal-Strong Gray,Cool Mid Gray-PUMA Navy-PUMA Team Royal,,,
PUMA Griptex Men's Flip-Flops,₹649,₹999,https://in.puma.com/in/en/pd/puma-griptex-mens-flip-flops/398812?swatch=03&referrer-category=mens-shoes,Men,,,398812_03,Flip-Flops,,,,6,2,Puma,PUMA Navy-PUMA Team Royal-Strong Gray,Cool Mid Gray-PUMA Navy-PUMA Team Royal,,,
PUMA Aerova Men's Flip-Flops,₹479,₹999,https://in.puma.com/in/en/pd/puma-aerova-mens-flip-flops/398811?swatch=02&referrer-category=mens-shoes,Men,,,398811_02,Flip-Flops,,,,6,2,Puma,PUMA Navy-Cool Mid Gray-For All Time Red,Strong Gray-Cool Mid Gray-PUMA Black,,,
PUMA Aerova Men's Flip-Flops,₹479,₹999,https://in.puma.com/in/en/pd/puma-aerova-mens-flip-flops/398811?swatch=02&referrer-category=mens-shoes,Men,,,398811_03,Flip-Flops,,,,6,2,Puma,PUMA Navy-Cool Mid Gray-For All Time Red,Strong Gray-Cool Mid Gray-PUMA Black,,,
PUMA Griptex Men's Flip-Flops,₹469,₹999,https://in.puma.com/in/en/pd/puma-griptex-mens-flip-flops/398812?swatch=02&referrer-category=mens-shoes,Men,,,398812_02,Flip-Flops,,,,6,2,Puma,PUMA Navy-PUMA Team Royal-Strong Gray,Cool Mid Gray-PUMA Navy-PUMA Team Royal,,,
PUMA Griptex Men's Flip-Flops,₹649,₹999,https://in.puma.com/in/en/pd/puma-griptex-mens-flip-flops/398812?swatch=02&referrer-category=mens-shoes,Men,,,398812_03,Flip-Flops,,,,6,2,Puma,PUMA Navy-PUMA Team Royal-Strong Gray,Cool Mid Gray-PUMA Navy-PUMA Team Royal,,,
PUMA Aerova Men's Flip-Flops,₹479,₹999,https://in.puma.com/in/en/pd/puma-aerova-mens-flip-flops/398811?swatch=03&referrer-category=mens-shoes,Men,,,398811_02,Flip-Flops,,,,6,2,Puma,PUMA Navy-Cool Mid Gray-For All Time Red,Strong Gray-Cool Mid Gray-PUMA Black,,,
PUMA Aerova Men's Flip-Flops,₹479,₹999,https://in.puma.com/in/en/pd/puma-aerova-mens-flip-flops/398811?swatch=03&referrer-category=mens-shoes,Men,,,398811_03,Flip-Flops,,,,6,2,Puma,PUMA Navy-Cool Mid Gray-For All Time Red,Strong Gray-Cool Mid Gray-PUMA Black,,,
Flyer Flex V1 Unisex Running Shoes,"₹2,399","₹3,999",https://in.puma.com/in/en/pd/flyer-flex-v1-unisex-running-shoes/310620?swatch=01&referrer-category=mens-shoes,Unisex,,,310620_01,Running Shoes,,,,10,1,Puma,,,,,
All-Pro Nitro Chris Brickley Unisex Basketball Shoes,"₹8,999","₹14,999",https://in.puma.com/in/en/pd/all-pro-nitro-chris-brickley-unisex-basketball-shoes/379652?swatch=01&referrer-category=mens-shoes,Unisex,,,379652_01,Basketball Shoes,,,,7,1,Puma,,,,,
PUMA FusionX Men's Slip-On Shoes,"₹1,799","₹3,999",https://in.puma.com/in/en/pd/puma-fusionx-mens-slip-on-shoes/310740?swatch=02&referrer-category=mens-shoes,Men,,,310740_01,Slip-On Shoes,,,,6,3,Puma,PUMA Black-Yellow Burst-PUMA White,Olive Drab-Myrtle,PUMA Black-Concrete Gray,,
PUMA FusionX Men's Slip-On Shoes,"₹1,799","₹3,999",https://in.puma.com/in/en/pd/puma-fusionx-mens-slip-on-shoes/310740?swatch=02&referrer-category=mens-shoes,Men,,,310740_02,Slip-On Shoes,,,,6,3,Puma,PUMA Black-Yellow Burst-PUMA White,Olive Drab-Myrtle,PUMA Black-Concrete Gray,,
PUMA FusionX Men's Slip-On Shoes,"₹1,799","₹3,999",https://in.puma.com/in/en/pd/puma-fusionx-mens-slip-on-shoes/310740?swatch=02&referrer-category=mens-shoes,Men,,,310740_03,Slip-On Shoes,,,,6,3,Puma,PUMA Black-Yellow Burst-PUMA White,Olive Drab-Myrtle,PUMA Black-Concrete Gray,,
PUMA FusionX Men's Slip-On Shoes,"₹1,799","₹3,999",https://in.puma.com/in/en/pd/puma-fusionx-mens-slip-on-shoes/310740?swatch=01&referrer-category=mens-shoes,Men,,,310740_01,Slip-On Shoes,,,,6,3,Puma,PUMA Black-Yellow Burst-PUMA White,Olive Drab-Myrtle,PUMA Black-Concrete Gray,,
PUMA FusionX Men's Slip-On Shoes,"₹1,799","₹3,999",https://in.puma.com/in/en/pd/puma-fusionx-mens-slip-on-shoes/310740?swatch=01&referrer-category=mens-shoes,Men,,,310740_02,Slip-On Shoes,,,,6,3,Puma,PUMA Black-Yellow Burst-PUMA White,Olive Drab-Myrtle,PUMA Black-Concrete Gray,,
PUMA FusionX Men's Slip-On Shoes,"₹1,799","₹3,999",https://in.puma.com/in/en/pd/puma-fusionx-mens-slip-on-shoes/310740?swatch=01&referrer-category=mens-shoes,Men,,,310740_03,Slip-On Shoes,,,,6,3,Puma,PUMA Black-Yellow Burst-PUMA White,Olive Drab-Myrtle,PUMA Black-Concrete Gray,,
PUMA Jetfly Men's Sneakers,"₹2,019","₹4,499",https://in.puma.com/in/en/pd/puma-jetfly-mens-sneakers/398101?swatch=01&referrer-category=mens-shoes,Men,,,398101_01,Sneakers,,,,6,3,Puma,PUMA Black-Ultra Blue-PUMA White,Ash Gray-Shadow Gray-Pelé Yellow,Clyde Royal-Blissful Blue-PUMA White,,
PUMA Jetfly Men's Sneakers,"₹2,019","₹4,499",https://in.puma.com/in/en/pd/puma-jetfly-mens-sneakers/398101?swatch=01&referrer-category=mens-shoes,Men,,,398101_02,Sneakers,,,,6,3,Puma,PUMA Black-Ultra Blue-PUMA White,Ash Gray-Shadow Gray-Pelé Yellow,Clyde Royal-Blissful Blue-PUMA White,,
PUMA Jetfly Men's Sneakers,"₹2,019","₹4,499",https://in.puma.com/in/en/pd/puma-jetfly-mens-sneakers/398101?swatch=01&referrer-category=mens-shoes,Men,,,398101_03,Sneakers,,,,6,3,Puma,PUMA Black-Ultra Blue-PUMA White,Ash Gray-Shadow Gray-Pelé Yellow,Clyde Royal-Blissful Blue-PUMA White,,
Softride Victoride Men's Running Shoes,"₹2,249","₹4,999",https://in.puma.com/in/en/pd/softride-victoride-mens-running-shoes/310768?swatch=01&referrer-category=mens-shoes,Men,,,310768_01,Running Shoes,,,,6,3,Puma,Inky Blue-For All Time Red,Dark Coal-PUMA White,PUMA Black-Yellow Sizzle,,
Softride Victoride Men's Running Shoes,"₹2,249","₹4,999",https://in.puma.com/in/en/pd/softride-victoride-mens-running-shoes/310768?swatch=01&referrer-category=mens-shoes,Men,,,310768_02,Running Shoes,,,,6,3,Puma,Inky Blue-For All Time Red,Dark Coal-PUMA White,PUMA Black-Yellow Sizzle,,
Softride Victoride Men's Running Shoes,"₹2,249","₹4,999",https://in.puma.com/in/en/pd/softride-victoride-mens-running-shoes/310768?swatch=01&referrer-category=mens-shoes,Men,,,310768_03,Running Shoes,,,,6,3,Puma,Inky Blue-For All Time Red,Dark Coal-PUMA White,PUMA Black-Yellow Sizzle,,
Softride Victoride Men's Running Shoes,"₹2,249","₹4,999",https://in.puma.com/in/en/pd/softride-victoride-mens-running-shoes/310768?swatch=03&referrer-category=mens-shoes,Men,,,310768_01,Running Shoes,,,,6,3,Puma,Inky Blue-For All Time Red,Dark Coal-PUMA White,PUMA Black-Yellow Sizzle,,
Softride Victoride Men's Running Shoes,"₹2,249","₹4,999",https://in.puma.com/in/en/pd/softride-victoride-mens-running-shoes/310768?swatch=03&referrer-category=mens-shoes,Men,,,310768_02,Running Shoes,,,,6,3,Puma,Inky Blue-For All Time Red,Dark Coal-PUMA White,PUMA Black-Yellow Sizzle,,
Softride Victoride Men's Running Shoes,"₹2,249","₹4,999",https://in.puma.com/in/en/pd/softride-victoride-mens-running-shoes/310768?swatch=03&referrer-category=mens-shoes,Men,,,310768_03,Running Shoes,,,,6,3,Puma,Inky Blue-For All Time Red,Dark Coal-PUMA White,PUMA Black-Yellow Sizzle,,
PUMA FusionX Men's Slip-On Shoes,"₹1,799","₹3,999",https://in.puma.com/in/en/pd/puma-fusionx-mens-slip-on-shoes/310740?swatch=03&referrer-category=mens-shoes,Men,,,310740_01,Slip-On Shoes,,,,6,3,Puma,PUMA Black-Yellow Burst-PUMA White,Olive Drab-Myrtle,PUMA Black-Concrete Gray,,
PUMA FusionX Men's Slip-On Shoes,"₹1,799","₹3,999",https://in.puma.com/in/en/pd/puma-fusionx-mens-slip-on-shoes/310740?swatch=03&referrer-category=mens-shoes,Men,,,310740_02,Slip-On Shoes,,,,6,3,Puma,PUMA Black-Yellow Burst-PUMA White,Olive Drab-Myrtle,PUMA Black-Concrete Gray,,
PUMA FusionX Men's Slip-On Shoes,"₹1,799","₹3,999",https://in.puma.com/in/en/pd/puma-fusionx-mens-slip-on-shoes/310740?swatch=03&referrer-category=mens-shoes,Men,,,310740_03,Slip-On Shoes,,,,6,3,Puma,PUMA Black-Yellow Burst-PUMA White,Olive Drab-Myrtle,PUMA Black-Concrete Gray,,
PUMA Pwrflow Men's Slip-On Shoes,"₹1,799","₹3,999",https://in.puma.com/in/en/pd/puma-pwrflow-mens-slip-on-shoes/310741?swatch=02&referrer-category=mens-shoes,Men,,,310741_01,Slip-On Shoes,,,,6,3,Puma,PUMA Black-Rickie Orange-PUMA White,PUMA Navy-Fizzy Lime,Ash Gray-Tangerine,,
PUMA Pwrflow Men's Slip-On Shoes,"₹1,799","₹3,999",https://in.puma.com/in/en/pd/puma-pwrflow-mens-slip-on-shoes/310741?swatch=02&referrer-category=mens-shoes,Men,,,310741_02,Slip-On Shoes,,,,6,3,Puma,PUMA Black-Rickie Orange-PUMA White,PUMA Navy-Fizzy Lime,Ash Gray-Tangerine,,
PUMA Pwrflow Men's Slip-On Shoes,"₹1,799","₹3,999",https://in.puma.com/in/en/pd/puma-pwrflow-mens-slip-on-shoes/310741?swatch=02&referrer-category=mens-shoes,Men,,,310741_03,Slip-On Shoes,,,,6,3,Puma,PUMA Black-Rickie Orange-PUMA White,PUMA Navy-Fizzy Lime,Ash Gray-Tangerine,,
PUMA Jetfly Men's Sneakers,"₹2,019","₹4,499",https://in.puma.com/in/en/pd/puma-jetfly-mens-sneakers/398101?swatch=02&referrer-category=mens-shoes,Men,,,398101_01,Sneakers,,,,6,3,Puma,PUMA Black-Ultra Blue-PUMA White,Ash Gray-Shadow Gray-Pelé Yellow,Clyde Royal-Blissful Blue-PUMA White,,
PUMA Jetfly Men's Sneakers,"₹2,019","₹4,499",https://in.puma.com/in/en/pd/puma-jetfly-mens-sneakers/398101?swatch=02&referrer-category=mens-shoes,Men,,,398101_02,Sneakers,,,,6,3,Puma,PUMA Black-Ultra Blue-PUMA White,Ash Gray-Shadow Gray-Pelé Yellow,Clyde Royal-Blissful Blue-PUMA White,,
PUMA Jetfly Men's Sneakers,"₹2,019","₹4,499",https://in.puma.com/in/en/pd/puma-jetfly-mens-sneakers/398101?swatch=02&referrer-category=mens-shoes,Men,,,398101_03,Sneakers,,,,6,3,Puma,PUMA Black-Ultra Blue-PUMA White,Ash Gray-Shadow Gray-Pelé Yellow,Clyde Royal-Blissful Blue-PUMA White,,
PUMA Jetfly Men's Sneakers,"₹2,019","₹4,499",https://in.puma.com/in/en/pd/puma-jetfly-mens-sneakers/398101?swatch=03&referrer-category=mens-shoes,Men,,,398101_01,Sneakers,,,,6,3,Puma,PUMA Black-Ultra Blue-PUMA White,Ash Gray-Shadow Gray-Pelé Yellow,Clyde Royal-Blissful Blue-PUMA White,,
PUMA Jetfly Men's Sneakers,"₹2,019","₹4,499",https://in.puma.com/in/en/pd/puma-jetfly-mens-sneakers/398101?swatch=03&referrer-category=mens-shoes,Men,,,398101_02,Sneakers,,,,6,3,Puma,PUMA Black-Ultra Blue-PUMA White,Ash Gray-Shadow Gray-Pelé Yellow,Clyde Royal-Blissful Blue-PUMA White,,
PUMA Jetfly Men's Sneakers,"₹2,019","₹4,499",https://in.puma.com/in/en/pd/puma-jetfly-mens-sneakers/398101?swatch=03&referrer-category=mens-shoes,Men,,,398101_03,Sneakers,,,,6,3,Puma,PUMA Black-Ultra Blue-PUMA White,Ash Gray-Shadow Gray-Pelé Yellow,Clyde Royal-Blissful Blue-PUMA White,,
PUMA Escoot Men's Running Shoes,"₹1,799","₹3,999",https://in.puma.com/in/en/pd/puma-escoot-mens-running-shoes/310760?swatch=02&referrer-category=mens-shoes,Men,,,310760_01,Running Shoes,,,,6,3,Puma,Cool Dark Gray-PUMA Black-Concrete Gray,Inky Blue-Navy Blazer-Yellow Burst,Dark Coal-PUMA Black-PUMA White,,
PUMA Escoot Men's Running Shoes,"₹1,799","₹3,999",https://in.puma.com/in/en/pd/puma-escoot-mens-running-shoes/310760?swatch=02&referrer-category=mens-shoes,Men,,,310760_02,Running Shoes,,,,6,3,Puma,Cool Dark Gray-PUMA Black-Concrete Gray,Inky Blue-Navy Blazer-Yellow Burst,Dark Coal-PUMA Black-PUMA White,,
PUMA Escoot Men's Running Shoes,"₹1,799","₹3,999",https://in.puma.com/in/en/pd/puma-escoot-mens-running-shoes/310760?swatch=02&referrer-category=mens-shoes,Men,,,310760_03,Running Shoes,,,,6,3,Puma,Cool Dark Gray-PUMA Black-Concrete Gray,Inky Blue-Navy Blazer-Yellow Burst,Dark Coal-PUMA Black-PUMA White,,
