shoe_name,org_price,discounted_price,url,category,review_count,star,product_code,shoe_type,durability,comfort,size,size_count,color_count,brand,color 1,color 2,color 3,color 4,color 5
Carina 2.0 Women's Sneakers,"₹2,999","₹4,999",https://in.puma.com/in/en/pd/carina-2-0-womens-sneakers/385849?swatch=05&referrer-category=womens-shoes,Women,,,385849_17,Sneakers,,,,6,4,Puma,Puma White-Puma White-Puma Silver,Puma White-Puma White-Puma Team Gold-Puma Black,Puma Black-Puma Black-Puma Silver,Poppy Pink-PUMA Gold-Matte Puma Gold-PUMA White,
Carina 2.0 Women's Sneakers,"₹2,999","₹4,999",https://in.puma.com/in/en/pd/carina-2-0-womens-sneakers/385849?swatch=04&referrer-category=womens-shoes,Women,,,385849_02,Sneakers,,,,6,4,Puma,Puma White-Puma White-Puma Silver,Puma White-Puma White-Puma Team Gold-Puma Black,Puma Black-Puma Black-Puma Silver,Poppy Pink-PUMA Gold-Matte Puma Gold-PUMA White,
Carina 2.0 Women's Sneakers,"₹2,999","₹4,999",https://in.puma.com/in/en/pd/carina-2-0-womens-sneakers/385849?swatch=04&referrer-category=womens-shoes,Women,,,385849_04,Sneakers,,,,6,4,Puma,Puma White-Puma White-Puma Silver,Puma White-Puma White-Puma Team Gold-Puma Black,Puma Black-Puma Black-Puma Silver,Poppy Pink-PUMA Gold-Matte Puma Gold-PUMA White,
Carina 2.0 Women's Sneakers,"₹2,999","₹4,999",https://in.puma.com/in/en/pd/carina-2-0-womens-sneakers/385849?swatch=04&referrer-category=womens-shoes,Women,,,385849_05,Sneakers,,,,6,4,Puma,Puma White-Puma White-Puma Silver,Puma White-Puma White-Puma Team Gold-Puma Black,Puma Black-Puma Black-Puma Silver,Poppy Pink-PUMA Gold-Matte Puma Gold-PUMA White,
Carina 2.0 Women's Sneakers,"₹2,999","₹4,999",https://in.puma.com/in/en/pd/carina-2-0-womens-sneakers/385849?swatch=04&referrer-category=womens-shoes,Women,,,385849_17,Sneakers,,,,6,4,Puma,Puma White-Puma White-Puma Silver,Puma White-Puma White-Puma Team Gold-Puma Black,Puma Black-Puma Black-Puma Silver,Poppy Pink-PUMA Gold-Matte Puma Gold-PUMA White,
Mayze Stack Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/mayze-stack-womens-sneakers/384363?swatch=01&referrer-category=womens-shoes,Women,,,384363_01,Sneakers,,,,6,1,Puma,,,,,
Mayze Beach Days Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/mayze-beach-days-womens-sneakers/393077?swatch=01&referrer-category=womens-shoes,Women,,,393077_01,Sneakers,,,,6,2,Puma,PUMA White-Frosty Pink,PUMA White-Spring Fern,,,
Mayze Beach Days Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/mayze-beach-days-womens-sneakers/393077?swatch=01&referrer-category=womens-shoes,Women,,,393077_02,Sneakers,,,,4,2,Puma,PUMA White-Frosty Pink,PUMA White-Spring Fern,,,
RS-Pulsoid Beach Days Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/rs-pulsoid-beach-days-womens-sneakers/393124?swatch=02&referrer-category=womens-shoes,Women,,,393124_01,Sneakers,,,,6,2,Puma,Warm White-Frosty Pink,PUMA White-Spring Fern,,,
RS-Pulsoid Beach Days Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/rs-pulsoid-beach-days-womens-sneakers/393124?swatch=02&referrer-category=womens-shoes,Women,,,393124_02,Sneakers,,,,6,2,Puma,Warm White-Frosty Pink,PUMA White-Spring Fern,,,
Mayze Tomorrowland Fashion Women's Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/mayze-tomorrowland-fashion-womens-sneakers/393072?swatch=01&referrer-category=womens-shoes,Women,,,393072_01,Sneakers,,,,6,1,Puma,,,,,
Mayze Classic Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/mayze-classic-womens-sneakers/384209?swatch=01&referrer-category=womens-shoes,Women,,,384209_01,Sneakers,,,,5,2,Puma,Puma White,Puma Black,,,
Mayze Classic Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/mayze-classic-womens-sneakers/384209?swatch=01&referrer-category=womens-shoes,Women,,,384209_02,Sneakers,,,,6,2,Puma,Puma White,Puma Black,,,
Kosmo Rider Women's Sneakers,"₹3,599","₹7,999",https://in.puma.com/in/en/pd/kosmo-rider-womens-sneakers/383113?swatch=10&referrer-category=womens-shoes,Women,,,383113_01,Sneakers,,,,2,4,Puma,Puma White-Fizzy Lime,Puma White,Puma White-Electric Blush,Puma White-Neon Sun,
Kosmo Rider Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/kosmo-rider-womens-sneakers/383113?swatch=10&referrer-category=womens-shoes,Women,,,383113_03,Sneakers,,,,5,4,Puma,Puma White-Fizzy Lime,Puma White,Puma White-Electric Blush,Puma White-Neon Sun,
Kosmo Rider Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/kosmo-rider-womens-sneakers/383113?swatch=10&referrer-category=womens-shoes,Women,,,383113_08,Sneakers,,,,5,4,Puma,Puma White-Fizzy Lime,Puma White,Puma White-Electric Blush,Puma White-Neon Sun,
Kosmo Rider Women's Sneakers,"₹4,399","₹7,999",https://in.puma.com/in/en/pd/kosmo-rider-womens-sneakers/383113?swatch=10&referrer-category=womens-shoes,Women,,,383113_10,Sneakers,,,,6,4,Puma,Puma White-Fizzy Lime,Puma White,Puma White-Electric Blush,Puma White-Neon Sun,
TRC MIRA Summer Women's Sneakers,"₹4,949","₹8,999",https://in.puma.com/in/en/pd/trc-mira-summer-womens-sneakers/389894?swatch=02&referrer-category=womens-shoes,Women,,,389894_01,Sneakers,,,,5,2,Puma,Minty Burst-Rose Dust,Granola-Day Dream,,,
TRC MIRA Summer Women's Sneakers,"₹4,949","₹8,999",https://in.puma.com/in/en/pd/trc-mira-summer-womens-sneakers/389894?swatch=02&referrer-category=womens-shoes,Women,,,389894_02,Sneakers,,,,5,2,Puma,Minty Burst-Rose Dust,Granola-Day Dream,,,
Rider FV Artisan Women's Sneakers,"₹4,459","₹8,999",https://in.puma.com/in/en/pd/rider-fv-artisan-womens-sneakers/389887?swatch=01&referrer-category=womens-shoes,Women,,,389887_01,Sneakers,,,,5,1,Puma,,,,,
Carina 2.0 Pop Up Metallics Women's Sneakers,"₹3,599","₹5,999",https://in.puma.com/in/en/pd/carina-2-0-pop-up-metallics-womens-sneakers/393214?swatch=02&referrer-category=womens-shoes,Women,,,393214_01,Sneakers,,,,6,2,Puma,PUMA Black-PUMA Gold-PUMA White,PUMA White-Matte Silver-PUMA Silver,,,
Carina 2.0 Pop Up Metallics Women's Sneakers,"₹3,599","₹5,999",https://in.puma.com/in/en/pd/carina-2-0-pop-up-metallics-womens-sneakers/393214?swatch=02&referrer-category=womens-shoes,Women,,,393214_02,Sneakers,,,,5,2,Puma,PUMA Black-PUMA Gold-PUMA White,PUMA White-Matte Silver-PUMA Silver,,,
Slipstream Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/slipstream-womens-sneakers/386270?swatch=13&referrer-category=womens-shoes,Women,,,386270_13,Sneakers,,,,5,1,Puma,,,,,
RS 3.0 Soft Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/rs-3-0-soft-womens-sneakers/393141?swatch=01&referrer-category=womens-shoes,Women,,,393141_01,Sneakers,,,,5,2,Puma,PUMA White-Feather Gray,Warm White-Feather Gray,,,
RS 3.0 Soft Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/rs-3-0-soft-womens-sneakers/393141?swatch=01&referrer-category=womens-shoes,Women,,,393141_02,Sneakers,,,,2,2,Puma,PUMA White-Feather Gray,Warm White-Feather Gray,,,
Kosmo Rider Women's Sneakers,"₹3,599","₹7,999",https://in.puma.com/in/en/pd/kosmo-rider-womens-sneakers/383113?swatch=03&referrer-category=womens-shoes,Women,,,383113_01,Sneakers,,,,2,4,Puma,Puma White-Fizzy Lime,Puma White,Puma White-Electric Blush,Puma White-Neon Sun,
Kosmo Rider Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/kosmo-rider-womens-sneakers/383113?swatch=03&referrer-category=womens-shoes,Women,,,383113_03,Sneakers,,,,5,4,Puma,Puma White-Fizzy Lime,Puma White,Puma White-Electric Blush,Puma White-Neon Sun,
Kosmo Rider Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/kosmo-rider-womens-sneakers/383113?swatch=03&referrer-category=womens-shoes,Women,,,383113_08,Sneakers,,,,5,4,Puma,Puma White-Fizzy Lime,Puma White,Puma White-Electric Blush,Puma White-Neon Sun,
Kosmo Rider Women's Sneakers,"₹4,399","₹7,999",https://in.puma.com/in/en/pd/kosmo-rider-womens-sneakers/383113?swatch=03&referrer-category=womens-shoes,Women,,,383113_10,Sneakers,,,,6,4,Puma,Puma White-Fizzy Lime,Puma White,Puma White-Electric Blush,Puma White-Neon Sun,
Cali Court Match Women's Sneakers,"₹4,229","₹8,999",https://in.puma.com/in/en/pd/cali-court-match-womens-sneakers/393094?swatch=02&referrer-category=womens-shoes,Women,,,393094_01,Sneakers,,,,5,2,Puma,PUMA White-Archive Green,PUMA White-Granola,,,
Cali Court Match Women's Sneakers,"₹4,949","₹8,999",https://in.puma.com/in/en/pd/cali-court-match-womens-sneakers/393094?swatch=02&referrer-category=womens-shoes,Women,,,393094_02,Sneakers,,,,4,2,Puma,PUMA White-Archive Green,PUMA White-Granola,,,
RS-Pulsoid Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/rs-pulsoid-womens-sneakers/392497?swatch=01&referrer-category=womens-shoes,Women,,,392497_01,Sneakers,,,,4,4,Puma,PUMA White-Vivid Violet-PUMA Black,PUMA White-Koral Ice,PUMA White-Silver Mist,PUMA White-Passionfruit,
RS-Pulsoid Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/rs-pulsoid-womens-sneakers/392497?swatch=01&referrer-category=womens-shoes,Women,,,392497_03,Sneakers,,,,6,4,Puma,PUMA White-Vivid Violet-PUMA Black,PUMA White-Koral Ice,PUMA White-Silver Mist,PUMA White-Passionfruit,
RS-Pulsoid Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/rs-pulsoid-womens-sneakers/392497?swatch=01&referrer-category=womens-shoes,Women,,,392497_08,Sneakers,,,,6,4,Puma,PUMA White-Vivid Violet-PUMA Black,PUMA White-Koral Ice,PUMA White-Silver Mist,PUMA White-Passionfruit,
RS-Pulsoid Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/rs-pulsoid-womens-sneakers/392497?swatch=01&referrer-category=womens-shoes,Women,,,392497_09,Sneakers,,,,6,4,Puma,PUMA White-Vivid Violet-PUMA Black,PUMA White-Koral Ice,PUMA White-Silver Mist,PUMA White-Passionfruit,
Kosmo Rider Women's Sneakers,"₹3,599","₹7,999",https://in.puma.com/in/en/pd/kosmo-rider-womens-sneakers/383113?swatch=08&referrer-category=womens-shoes,Women,,,383113_01,Sneakers,,,,2,4,Puma,Puma White-Fizzy Lime,Puma White,Puma White-Electric Blush,Puma White-Neon Sun,
Kosmo Rider Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/kosmo-rider-womens-sneakers/383113?swatch=08&referrer-category=womens-shoes,Women,,,383113_03,Sneakers,,,,5,4,Puma,Puma White-Fizzy Lime,Puma White,Puma White-Electric Blush,Puma White-Neon Sun,
Kosmo Rider Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/kosmo-rider-womens-sneakers/383113?swatch=08&referrer-category=womens-shoes,Women,,,383113_08,Sneakers,,,,5,4,Puma,Puma White-Fizzy Lime,Puma White,Puma White-Electric Blush,Puma White-Neon Sun,
Kosmo Rider Women's Sneakers,"₹4,399","₹7,999",https://in.puma.com/in/en/pd/kosmo-rider-womens-sneakers/383113?swatch=08&referrer-category=womens-shoes,Women,,,383113_10,Sneakers,,,,6,4,Puma,Puma White-Fizzy Lime,Puma White,Puma White-Electric Blush,Puma White-Neon Sun,
Smashic Women's Sneakers,"₹2,019","₹4,499",https://in.puma.com/in/en/pd/smashic-womens-sneakers/395111?swatch=02&referrer-category=womens-shoes,Women,,,395111_02,Sneakers,,,,1,1,Puma,,,,,
Player Women's Sneakers,"₹1,929","₹4,299",https://in.puma.com/in/en/pd/player-womens-sneakers/387524?swatch=01&referrer-category=womens-shoes,Women,,,387524_01,Sneakers,,,,1,1,Puma,,,,,
Cali Dream Clean Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/cali-dream-clean-womens-sneakers/393099?swatch=02&referrer-category=womens-shoes,Women,,,393099_02,Sneakers,,,,3,1,Puma,,,,,
Mayze Beach Days Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/mayze-beach-days-womens-sneakers/393077?swatch=02&referrer-category=womens-shoes,Women,,,393077_01,Sneakers,,,,6,2,Puma,PUMA White-Frosty Pink,PUMA White-Spring Fern,,,
Mayze Beach Days Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/mayze-beach-days-womens-sneakers/393077?swatch=02&referrer-category=womens-shoes,Women,,,393077_02,Sneakers,,,,4,2,Puma,PUMA White-Frosty Pink,PUMA White-Spring Fern,,,
Slipstream Lo Self-Love Women's Sneakers,"₹6,599","₹10,999",https://in.puma.com/in/en/pd/slipstream-lo-self-love-womens-sneakers/393049?swatch=01&referrer-category=womens-shoes,Women,,,393049_01,Sneakers,,,,4,2,Puma,PUMA White-Warm White,Ash Gray-Frosted Ivory,,,
Slipstream Lo Self-Love Women's Sneakers,"₹6,599","₹10,999",https://in.puma.com/in/en/pd/slipstream-lo-self-love-womens-sneakers/393049?swatch=01&referrer-category=womens-shoes,Women,,,393049_02,Sneakers,,,,3,2,Puma,PUMA White-Warm White,Ash Gray-Frosted Ivory,,,
Cassia Laser Cut Women's Sneakers,"₹4,899","₹6,999",https://in.puma.com/in/en/pd/cassia-laser-cut-womens-sneakers/389298?swatch=02&referrer-category=womens-shoes,Women,,,389298_02,Sneakers,,,,3,1,Puma,,,,,
Carina PFS Women's Sneakers,"₹2,749","₹5,499",https://in.puma.com/in/en/pd/carina-pfs-womens-sneakers/371212?swatch=01&referrer-category=womens-shoes,Women,,,371212_01,Sneakers,,,,2,1,Puma,,,,,
RS 3.0 Soft Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/rs-3-0-soft-womens-sneakers/393141?swatch=02&referrer-category=womens-shoes,Women,,,393141_01,Sneakers,,,,5,2,Puma,PUMA White-Feather Gray,Warm White-Feather Gray,,,
RS 3.0 Soft Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/rs-3-0-soft-womens-sneakers/393141?swatch=02&referrer-category=womens-shoes,Women,,,393141_02,Sneakers,,,,2,2,Puma,PUMA White-Feather Gray,Warm White-Feather Gray,,,
Cassia SL Women's Shoes,"₹3,849","₹6,999",https://in.puma.com/in/en/pd/cassia-sl-womens-shoes/385279?swatch=02&referrer-category=womens-shoes,Women,,,385279_02,Shoes,,,,2,1,Puma,,,,,
Cruise Rider NU Satin Women's Sneakers,"₹4,119","₹7,499",https://in.puma.com/in/en/pd/cruise-rider-nu-satin-womens-sneakers/389923?swatch=01&referrer-category=womens-shoes,Women,,,389923_01,Sneakers,,,,2,1,Puma,,,,,
Zora Women's Sneakers,"₹3,299","₹5,999",https://in.puma.com/in/en/pd/zora-womens-sneakers/386274?swatch=09&referrer-category=womens-shoes,Women,,,386274_09,Sneakers,,,,2,1,Puma,,,,,
Kosmo Rider Women's Sneakers,"₹3,599","₹7,999",https://in.puma.com/in/en/pd/kosmo-rider-womens-sneakers/383113?swatch=01&referrer-category=womens-shoes,Women,,,383113_01,Sneakers,,,,2,4,Puma,Puma White-Fizzy Lime,Puma White,Puma White-Electric Blush,Puma White-Neon Sun,
Kosmo Rider Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/kosmo-rider-womens-sneakers/383113?swatch=01&referrer-category=womens-shoes,Women,,,383113_03,Sneakers,,,,5,4,Puma,Puma White-Fizzy Lime,Puma White,Puma White-Electric Blush,Puma White-Neon Sun,
Kosmo Rider Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/kosmo-rider-womens-sneakers/383113?swatch=01&referrer-category=womens-shoes,Women,,,383113_08,Sneakers,,,,5,4,Puma,Puma White-Fizzy Lime,Puma White,Puma White-Electric Blush,Puma White-Neon Sun,
Kosmo Rider Women's Sneakers,"₹4,399","₹7,999",https://in.puma.com/in/en/pd/kosmo-rider-womens-sneakers/383113?swatch=01&referrer-category=womens-shoes,Women,,,383113_10,Sneakers,,,,6,4,Puma,Puma White-Fizzy Lime,Puma White,Puma White-Electric Blush,Puma White-Neon Sun,
Fier Nitro Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/fier-nitro-womens-sneakers/389932?swatch=02&referrer-category=womens-shoes,Women,,,389932_01,Sneakers,,,,3,2,Puma,PUMA Black,Rose Dust,,,
Fier Nitro Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/fier-nitro-womens-sneakers/389932?swatch=02&referrer-category=womens-shoes,Women,,,389932_02,Sneakers,,,,2,2,Puma,PUMA Black,Rose Dust,,,
Mayze Crashed Self-Love Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/mayze-crashed-self-love-womens-sneakers/393069?swatch=01&referrer-category=womens-shoes,Women,,,393069_01,Sneakers,,,,2,2,Puma,PUMA White,Sedate Gray,,,
Mayze Crashed Self-Love Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/mayze-crashed-self-love-womens-sneakers/393069?swatch=01&referrer-category=womens-shoes,Women,,,393069_02,Sneakers,,,,4,2,Puma,PUMA White,Sedate Gray,,,
Blktop Rider Soft Women's Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/blktop-rider-soft-womens-sneakers/393118?swatch=02&referrer-category=womens-shoes,Women,,,393118_02,Sneakers,,,,2,1,Puma,,,,,
Cali Star Glitter Women's Sneakers,"₹3,759","₹7,999",https://in.puma.com/in/en/pd/cali-star-glitter-womens-sneakers/389919?swatch=02&referrer-category=womens-shoes,Women,,,389919_02,Sneakers,,,,1,1,Puma,,,,,
Phlox Tonal Women's Sneakers,"₹4,229","₹8,999",https://in.puma.com/in/en/pd/phlox-tonal-womens-sneakers/390661?swatch=02&referrer-category=womens-shoes,Women,,,390661_02,Sneakers,,,,1,1,Puma,,,,,
Carina Lux Women's Sneakers,"₹2,499","₹4,999",https://in.puma.com/in/en/pd/carina-lux-womens-sneakers/370281?swatch=01&referrer-category=womens-shoes,Women,,,370281_01,Sneakers,,,,1,1,Puma,,,,,
RS-X WOTB Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/rs-x-wotb-womens-sneakers/392514?swatch=01&referrer-category=womens-shoes,Women,,,392514_01,Sneakers,,,,1,1,Puma,,,,,
Suede Mayu Thrifted Women's Sneakers,"₹4,499","₹8,999",https://in.puma.com/in/en/pd/suede-mayu-thrifted-womens-sneakers/389835?swatch=02&referrer-category=womens-shoes,Women,,,389835_01,Sneakers,,,,1,2,Puma,Warm White-Frosted Ivory,Rose Dust-Pristine,,,
Suede Mayu Thrifted Women's Sneakers,"₹4,499","₹8,999",https://in.puma.com/in/en/pd/suede-mayu-thrifted-womens-sneakers/389835?swatch=02&referrer-category=womens-shoes,Women,,,389835_02,Sneakers,,,,1,2,Puma,Warm White-Frosted Ivory,Rose Dust-Pristine,,,
BMW M Motorsport RDG Cat Balle Women's Ballerinas,"₹3,849","₹6,999",https://in.puma.com/in/en/pd/bmw-m-motorsport-rdg-cat-balle-womens-ballerinas/307679?swatch=01&referrer-category=womens-shoes,Women,,,307679_01,Ballerinas,,,,1,1,Puma,,,,,
TRC Mira Tech Pop Women's Sneakers,"₹4,949","₹8,999",https://in.puma.com/in/en/pd/trc-mira-tech-pop-womens-sneakers/390651?swatch=01&referrer-category=womens-shoes,Women,,,390651_01,Sneakers,,,,1,1,Puma,,,,,
Vikky V3 Leather Women's Sneakers,"₹3,149","₹4,499",https://in.puma.com/in/en/pd/vikky-v3-leather-womens-sneakers/383115?swatch=14&referrer-category=womens-shoes,Women,,,383115_14,Sneakers,,,,2,1,Puma,,,,,
Fier Nitro RE: ESCAPE Women's Sneakers,"₹6,399","₹7,999",https://in.puma.com/in/en/pd/fier-nitro-re%3A-escape-womens-sneakers/391101?swatch=01&referrer-category=womens-shoes,Women,,,391101_01,Sneakers,,,,2,1,Puma,,,,,
Carina 2.0 Mid Women's Sneakers,"₹3,599","₹5,999",https://in.puma.com/in/en/pd/carina-2-0-mid-womens-sneakers/385851?swatch=02&referrer-category=womens-shoes,Women,,,385851_02,Sneakers,,,,1,1,Puma,,,,,
Mayze Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/mayze-womens-sneakers/392735?swatch=01&referrer-category=womens-shoes,Women,,,392735_01,Sneakers,,,,1,1,Puma,,,,,
Basket Platform Core Women's Shoes,"₹6,749","₹7,499",https://in.puma.com/in/en/pd/basket-platform-core-womens-shoes/364040?swatch=04&referrer-category=womens-shoes,Women,,,364040_04,Shoes,,,,2,1,Puma,,,,,
Orkid Pastel Women's Sneakers,"₹6,299","₹8,999",https://in.puma.com/in/en/pd/orkid-pastel-womens-sneakers/384083?swatch=03&referrer-category=womens-shoes,Women,,,384083_03,Sneakers,,,,1,1,Puma,,,,,
Kosmo Rider Pop Women's Sneakers,"₹6,399","₹7,999",https://in.puma.com/in/en/pd/kosmo-rider-pop-womens-sneakers/384893?swatch=04&referrer-category=womens-shoes,Women,,,384893_04,Sneakers,,,,1,1,Puma,,,,,
Kosmo Rider Women's Sneakers,"₹3,599","₹7,999",https://in.puma.com/in/en/pd/kosmo-rider-womens-sneakers/383113?swatch=05&referrer-category=womens-shoes,Women,,,383113_01,Sneakers,,,,2,4,Puma,Puma White-Fizzy Lime,Puma White,Puma White-Electric Blush,Puma White-Neon Sun,
Kosmo Rider Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/kosmo-rider-womens-sneakers/383113?swatch=05&referrer-category=womens-shoes,Women,,,383113_03,Sneakers,,,,5,4,Puma,Puma White-Fizzy Lime,Puma White,Puma White-Electric Blush,Puma White-Neon Sun,
Kosmo Rider Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/kosmo-rider-womens-sneakers/383113?swatch=05&referrer-category=womens-shoes,Women,,,383113_08,Sneakers,,,,5,4,Puma,Puma White-Fizzy Lime,Puma White,Puma White-Electric Blush,Puma White-Neon Sun,
Kosmo Rider Women's Sneakers,"₹4,399","₹7,999",https://in.puma.com/in/en/pd/kosmo-rider-womens-sneakers/383113?swatch=05&referrer-category=womens-shoes,Women,,,383113_10,Sneakers,,,,6,4,Puma,Puma White-Fizzy Lime,Puma White,Puma White-Electric Blush,Puma White-Neon Sun,
Mayze Stack XPL Infuse Women's Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/mayze-stack-xpl-infuse-womens-sneakers/393778?swatch=01&referrer-category=womens-shoes,Women,,,393778_01,Sneakers,,,,6,1,Puma,,,,,
Carina 2.0 Women's Sneakers,"₹2,999","₹4,999",https://in.puma.com/in/en/pd/carina-2-0-womens-sneakers/385849?swatch=17&referrer-category=womens-shoes,Women,,,385849_02,Sneakers,,,,6,4,Puma,Puma White-Puma White-Puma Silver,Puma White-Puma White-Puma Team Gold-Puma Black,Puma Black-Puma Black-Puma Silver,Poppy Pink-PUMA Gold-Matte Puma Gold-PUMA White,
Carina 2.0 Women's Sneakers,"₹2,999","₹4,999",https://in.puma.com/in/en/pd/carina-2-0-womens-sneakers/385849?swatch=17&referrer-category=womens-shoes,Women,,,385849_04,Sneakers,,,,6,4,Puma,Puma White-Puma White-Puma Silver,Puma White-Puma White-Puma Team Gold-Puma Black,Puma Black-Puma Black-Puma Silver,Poppy Pink-PUMA Gold-Matte Puma Gold-PUMA White,
Carina 2.0 Women's Sneakers,"₹2,999","₹4,999",https://in.puma.com/in/en/pd/carina-2-0-womens-sneakers/385849?swatch=17&referrer-category=womens-shoes,Women,,,385849_05,Sneakers,,,,6,4,Puma,Puma White-Puma White-Puma Silver,Puma White-Puma White-Puma Team Gold-Puma Black,Puma Black-Puma Black-Puma Silver,Poppy Pink-PUMA Gold-Matte Puma Gold-PUMA White,
Carina 2.0 Women's Sneakers,"₹2,999","₹4,999",https://in.puma.com/in/en/pd/carina-2-0-womens-sneakers/385849?swatch=17&referrer-category=womens-shoes,Women,,,385849_17,Sneakers,,,,6,4,Puma,Puma White-Puma White-Puma Silver,Puma White-Puma White-Puma Team Gold-Puma Black,Puma Black-Puma Black-Puma Silver,Poppy Pink-PUMA Gold-Matte Puma Gold-PUMA White,
Slipstream 'Evolution Of The Classics' Women's Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/slipstream-evolution-of-the-classics-womens-sneakers/393051?swatch=02&referrer-category=womens-shoes,Women,,,393051_01,Sneakers,,,,3,2,Puma,PUMA White,PUMA Black,,,
Slipstream 'Evolution Of The Classics' Women's Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/slipstream-evolution-of-the-classics-womens-sneakers/393051?swatch=02&referrer-category=womens-shoes,Women,,,393051_02,Sneakers,,,,5,2,Puma,PUMA White,PUMA Black,,,
PUMA Cali Court Leather Women's Sneakers,"₹4,769","₹8,999",https://in.puma.com/in/en/pd/puma-cali-court-leather-womens-sneakers/393802?swatch=08&referrer-category=womens-shoes,Women,,,393802_08,Sneakers,,,,3,1,Puma,,,,,
Cali Dream Leather Women's Sneakers,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/cali-dream-leather-womens-sneakers/392730?swatch=02&referrer-category=womens-shoes,Women,,,392730_02,Sneakers,,,,3,1,Puma,,,,,
Slipstream 'Evolution Of The Classics' Women's Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/slipstream-evolution-of-the-classics-womens-sneakers/393051?swatch=01&referrer-category=womens-shoes,Women,,,393051_01,Sneakers,,,,3,2,Puma,PUMA White,PUMA Black,,,
Slipstream 'Evolution Of The Classics' Women's Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/slipstream-evolution-of-the-classics-womens-sneakers/393051?swatch=01&referrer-category=womens-shoes,Women,,,393051_02,Sneakers,,,,5,2,Puma,PUMA White,PUMA Black,,,
Slipstream Lo Self-Love Women's Sneakers,"₹6,599","₹10,999",https://in.puma.com/in/en/pd/slipstream-lo-self-love-womens-sneakers/393049?swatch=02&referrer-category=womens-shoes,Women,,,393049_01,Sneakers,,,,4,2,Puma,PUMA White-Warm White,Ash Gray-Frosted Ivory,,,
Slipstream Lo Self-Love Women's Sneakers,"₹6,599","₹10,999",https://in.puma.com/in/en/pd/slipstream-lo-self-love-womens-sneakers/393049?swatch=02&referrer-category=womens-shoes,Women,,,393049_02,Sneakers,,,,3,2,Puma,PUMA White-Warm White,Ash Gray-Frosted Ivory,,,
Cali Dream Brand Love Women's Sneakers,"₹4,499","₹8,999",https://in.puma.com/in/en/pd/cali-dream-brand-love-womens-sneakers/394757?swatch=01&referrer-category=womens-shoes,Women,,,394757_01,Sneakers,,,,1,2,Puma,PUMA White-Hot Heat,PUMA White-Peach Smoothie,,,
